trial_id,t_ns_since_cmd,position_counts
0,740352,582982
0,1133743,582645
0,1497590,582048
0,1913970,581559
0,2314989,580729
0,2726433,579675
0,3131612,578700
0,3499064,577354
0,3890855,576296
0,4248631,576086
0,4623015,575414
0,5016635,574672
0,5393779,574456
0,5788943,573989
0,6191325,573721
0,6557946,573808
0,6952105,573392
0,7330516,573018
0,7745200,573019
0,8150853,572630
0,8537480,572555
0,8936235,572530
0,9330791,572352
0,9723260,572426
0,10098441,572370
0,10500607,572366
0,10871054,572455
0,11269825,572438
0,11662026,572542
0,12041833,572585
0,12440760,572647
0,12804921,572727
0,13169824,572777
0,13607081,572849
0,13996062,572888
0,14395251,572926
0,14808209,572950
0,15206291,572963
0,15600828,572967
0,15995209,572965
0,16393610,572955
0,16790672,572947
0,17173723,572936
0,17556603,572928
0,17909423,572920
0,18287828,572916
0,18683520,572912
0,19097821,572910
0,19517443,572913
0,19910307,572917
0,20287402,572918
0,20686748,572926
0,21097677,572929
0,21504320,572931
0,21871887,572935
0,22289654,572938
0,22681935,572942
0,23099619,572943
0,23497858,572943
0,23892374,572948
0,24290588,572948
0,24682192,572949
0,25120642,572953
0,25495466,572952
0,25893640,572954
0,26292283,572956
0,26687582,572957
0,27100854,572958
0,27496120,572960
0,27889491,572961
0,28267251,572962
0,28660836,572964
0,29037075,572967
0,29444782,572968
0,29828902,572968
0,30203531,572969
0,30597697,572971
0,31001941,572971
0,31391772,572972
0,31805117,572973
0,32178033,572975
0,32565468,572976
0,32934087,572977
0,33332261,572977
0,33714614,572977
0,34101150,572978
0,34477931,572979
0,34869565,572979
0,35224043,572980
0,35602179,572980
0,35996639,572982
0,36394026,572982
0,36787580,572982
0,37185654,572982
0,37578331,572982
0,37951200,572984
0,38349397,572984
0,38724121,572984
0,39129308,572985
0,39518818,572985
0,39890415,572986
0,40246332,572986
0,40642267,572987
0,41035482,572987
0,41391220,572987
0,41786392,572987
0,42148430,572988
0,42536417,572988
0,42912910,572989
0,43311808,572989
0,43725675,572989
0,44098038,572989
0,44498382,572989
0,44890491,572989
0,45266639,572989
0,45683328,572989
0,46040426,572989
0,46441592,572989
0,46831719,572989
0,47206020,572990
1,750165,582968
1,1184553,582466
1,1564870,581839
1,1966809,581300
1,2390436,580386
1,2764818,579292
1,3160823,578307
1,3554312,577105
1,3919338,576145
1,4286099,576017
1,4658972,575316
1,5058239,574632
1,5434949,574509
1,5828326,574026
1,6223302,573846
1,6594265,573910
1,6973239,573349
1,7366569,573137
1,7723252,573150
1,8098601,572756
1,8490436,572678
1,8865833,572663
1,9277828,572480
1,9639181,572545
1,10035334,572506
1,10410232,572473
1,10803974,572567
1,11164025,572543
1,11558094,572628
1,11940373,572691
1,12349520,572741
1,12765592,572831
1,13162457,572870
1,13556454,572929
1,13945109,572958
1,14304772,572990
1,14698334,573007
1,15064136,573016
1,15429550,573017
1,15802770,573012
1,16183993,573003
1,16560429,572990
1,16957182,572978
1,17366239,572969
1,17720462,572958
1,18097430,572951
1,18491966,572947
1,18843533,572944
1,19262029,572942
1,19615646,572944
1,19972416,572946
1,20369314,572949
1,20765139,572955
1,21163310,572957
1,21555619,572959
1,21958966,572963
1,22346660,572964
1,22741250,572967
1,23095757,572968
1,23490760,572969
1,23865743,572970
1,24268211,572970
1,24658971,572970
1,25037609,572971
1,25409756,572972
1,25808498,572972
1,26186471,572973
1,26581676,572974
1,26987186,572974
1,27349989,572976
1,27763125,572976
1,28118806,572976
1,28512362,572977
1,28864888,572977
1,29263205,572980
1,29635371,572979
1,30014030,572981
1,30410933,572982
1,30782541,572982
1,31144618,572982
1,31535798,572983
1,31921657,572984
1,32307385,572984
1,32685825,572984
1,33083232,572985
1,33463021,572985
1,33845523,572986
1,34265233,572986
1,34658357,572987
1,35014971,572988
1,35388190,572988
1,35739465,572988
1,36097531,572988
1,36472632,572988
1,36865416,572989
1,37264176,572988
1,37637144,572988
1,37995719,572990
1,38389689,572990
1,38761811,572990
1,39117995,572991
1,39493645,572992
1,39902067,572992
1,40264590,572993
1,40660629,572993
1,41057599,572995
1,41436302,572992
1,41830191,572994
1,42242156,572994
1,42642807,572992
1,43016679,572994
1,43410129,572994
1,43786227,572994
1,44182747,572994
1,44557851,572994
2,761850,582985
2,1118014,582637
2,1494455,581972
2,1887991,581459
2,2306944,580648
2,2700691,579700
2,3078010,578599
2,3475960,577301
2,3886087,576265
2,4242613,576076
2,4657198,575469
2,5031095,574687
2,5414037,574563
2,5783203,574122
2,6189674,573862
2,6605215,573969
2,6974167,573469
2,7369396,573175
2,7784601,573168
2,8191660,572806
2,8554860,572734
2,8951680,572682
2,9353189,572514
2,9720532,572594
2,10137928,572519
2,10537510,572524
2,10930062,572602
2,11305165,572580
2,11700725,572679
2,12084823,572712
2,12458324,572770
2,12846439,572853
2,13246035,572886
2,13640237,572950
