trial_id,t_ns_since_cmd,position_counts
0,709475,582982
0,1077609,582558
0,1466609,582009
0,1852324,581486
0,2264480,580634
0,2661987,579562
0,3074611,578422
0,3490176,577210
0,3851833,575569
0,4242763,574078
0,4610783,572406
0,4967589,570263
0,5382704,568261
0,5739640,565756
0,6136226,563395
0,6516431,560563
0,6931264,558592
0,7327984,556900
0,7719153,554847
0,8094250,553094
0,8490959,551780
0,8872977,550016
0,9282276,548705
0,9673876,547513
0,10051122,546176
0,10448453,545266
0,10847905,544459
0,11214514,543836
0,11569192,543515
0,11946286,543302
0,12298755,543212
0,12695736,542958
0,13054893,542648
0,13447518,542618
0,13830770,542375
0,14217395,542278
0,14589194,542281
0,14946125,542175
0,15297986,542210
0,15672102,542242
0,16073332,542250
0,16465429,542325
0,16851163,542332
0,17236637,542382
0,17609970,542423
0,17970081,542443
0,18381384,542482
0,18734793,542504
0,19091542,542525
0,19444136,542555
0,19808271,542573
0,20176105,542597
0,20547370,542627
0,20926702,542653
0,21298181,542690
0,21672394,542740
0,22074122,542793
0,22465346,542844
0,22828005,542890
0,23194769,542934
0,23546655,542972
0,23925930,543008
0,24323832,543034
0,24718004,543049
0,25073655,543055
0,25471538,543060
0,25876007,543054
0,26260111,543047
0,26635365,543036
0,27034748,543024
0,27423356,543014
0,27805959,543004
0,28194320,542996
0,28568737,542990
0,28924981,542986
0,29297397,542983
0,29692501,542982
0,30056703,542981
0,30446947,542981
0,30840650,542985
0,31217735,542986
0,31569006,542987
0,31946747,542990
0,32297324,542992
0,32672662,542995
0,33070328,542995
0,33422952,542996
0,33806524,542998
0,34232058,542998
0,34614544,542996
0,35011382,542995
0,35415245,542993
0,35819920,542992
0,36207445,542990
0,36597617,542990
0,36991850,542990
0,37385326,542991
0,37783010,542991
0,38200569,542991
0,38592017,542993
0,38972826,542994
0,39366349,542993
0,39740960,542993
0,40136982,542993
1,719302,582995
1,1080653,582634
1,1499805,581954
1,1891377,581428
1,2312803,580604
1,2706907,579645
1,3077996,578530
1,3479205,577198
1,3873165,575765
1,4254218,574081
1,4666743,572186
1,5061505,570029
1,5477014,567705
1,5891128,565155
1,6289354,562372
1,6686460,559986
1,7076733,558296
1,7453058,556698
1,7828002,554410
1,8239299,553013
1,8603881,551403
1,8996485,549872
1,9394555,548578
1,9789369,547137
1,10167423,545914
1,10582185,545144
1,10952980,544249
1,11391725,543683
1,11765675,543426
1,12142568,543259
1,12539557,543133
1,12939700,542766
1,13331913,542651
1,13703735,542540
1,14077606,542308
1,14499044,542324
1,14890938,542222
1,15311354,542257
1,15704807,542298
1,16077913,542287
1,16496522,542369
1,16892555,542370
1,17289039,542419
1,17664853,542460
1,18070480,542476
1,18432759,542518
1,18825781,542532
1,19216429,542558
1,19603917,542581
1,19972362,542596
1,20330225,542627
1,20724782,542647
1,21097887,542674
1,21454967,542713
1,21847697,542755
1,22215858,542801
1,22579264,542859
1,22972673,542905
1,23328288,542952
1,23700953,542990
1,24075590,543027
1,24478771,543056
1,24871057,543073
1,25255210,543081
1,25647181,543084
1,26019927,543080
1,26395260,543072
1,26787082,543059
1,27184432,543046
1,27558136,543035
1,27950560,543023
1,28327972,543011
1,28702552,543005
1,29075354,542997
1,29452494,542994
1,29847697,542990
1,30212074,542989
1,30607021,542989
1,30994577,542991
1,31393934,542994
1,31788891,542996
1,32216005,542998
1,32600893,543000
1,32976879,543000
1,33372636,543000
1,33746395,543000
1,34138620,543000
1,34493759,543000
1,34848560,543001
1,35232335,542999
1,35619143,542999
1,35993616,542999
1,36348910,542999
1,36764851,542999
1,37119216,542998
1,37475527,542998
1,37891009,542998
1,38288146,542998
1,38685757,542998
1,39076814,542997
1,39475453,542997
1,39878932,542997
1,40253036,542997
2,744515,582985
2,1116702,582635
2,1491706,582032
2,1870801,581501
2,2264827,580734
2,2678980,579654
2,3076995,578685
2,3447934,577396
2,3851238,575780
2,4261928,574310
2,4616284,572717
2,4972226,570875
2,5323639,568903
2,5707800,566477
2,6096151,564167
2,6447263,561673
2,6830338,559264
2,7220827,557942
2,7594344,556126
2,7949491,553982
2,8345408,552672
2,8734004,550958
2,9122680,549369
2,9514315,548256
2,9891814,546785
2,10287873,545804
2,10680313,544921
2,11074521,544073
2,11474668,543602
2,11868279,543377
2,12220019,543258
2,12597341,543137
2,12953410,542768
2,13330064,542649
2,13735547,542539
2,14096104,542322
2,14453783,542325
2,14854384,542258
2,15226461,542235
2,15621211,542307
2,15997517,542284
2,16392363,542362
2,16789453,542382
2,17164742,542412
2,17555519,542466
2,17938295,542480
2,18326377,542517
2,18711570,542545
2,19098996,542560
2,19492511,542593
2,19871172,542606
2,20243570,542630
2,20639950,542647
2,21036616,542667
2,21413336,542702
2,21811088,542745
2,22221530,542791
2,22574909,542840
2,22954693,542895
2,23347521,542943
2,23735460,542988
2,24144896,543026
2,24537354,543055
2,24949320,543075
2,25351727,543084
2,25757794,543086
2,26121349,543083
2,26516564,543074
2,26893249,543062
2,27284633,543049
2,27659060,543038
2,28057385,543021
2,28471868,543013
2,28831027,543004
2,29204708,542997
2,29596544,542992
2,29954983,542992
2,30332838,542989
2,30732918,542989
2,31123182,542992
2,31492566,542993
2,31870269,542994
2,32265463,542997
2,32659103,542998
2,33033745,542999
2,33389571,543000
2,33785851,543001
2,34177999,543001
2,34553766,543000
2,34914985,542999
2,35290310,542998
2,35711093,542997
2,36103844,542997
2,36475159,542997
2,36871416,542997
2,37266611,542997
2,37642035,542998
2,38035644,542998
2,38413551,542999
2,38814538,542999
2,39181805,542999
2,39579466,542999
2,39954538,542999
3,740051,582968
3,1135396,582461
3,1552664,581823
3,1947975,581350
3,2318574,580471
3,2725615,579373
3,3136783,578239
3,3548590,576818
3,3947209,575150
3,4340010,573673
3,4724895,571702
3,5131516,569787
3,5483693,567742
3,5862062,565195
3,6256036,562769
3,6610020,560318
3,6967451,558511
3,7360984,557012
3,7729218,554960
3,8115967,553230
3,8520793,551673
3,8909078,550097
3,9300734,548761
3,9705600,547350
3,10094180,546048
3,10488221,545268
3,10885546,544369
3,11281189,543744
3,11679495,543445
3,12091677,543271
3,12487789,543185
3,12864422,542772
3,13260081,542653
3,13634164,542546
3,14030210,542327
3,14408610,542330
3,14783818,542266
3,15156466,542226
3,15525913,542308
3,15882788,542286
3,16278902,542340
3,16655396,542388
3,17048773,542406
3,17465252,542473
3,17883821,542484
3,18277218,542522
3,18631486,542549
3,18991521,542560
3,19384813,542594
