trial_id,t_ns_since_cmd,position_counts
0,751035,583005
0,1113173,583410
0,1507308,583943
0,1903072,584397
0,2273361,585171
0,2640050,586035
0,3001490,587020
0,3359016,588395
0,3756461,589914
0,4149311,591453
0,4521649,593130
0,4900716,595240
0,5294752,597233
0,5650106,599661
0,6044781,601943
0,6418812,604396
0,6777770,606609
0,7170811,608334
0,7543784,610512
0,7941450,612347
0,8315116,613752
0,8670053,615148
0,9023053,616470
0,9397604,617562
0,9752926,618729
0,10105889,619746
0,10480782,620700
0,10883622,621578
0,11276034,622094
0,11653619,622493
0,12046009,622683
0,12421552,622743
0,12819452,623110
0,13215183,623251
0,13619219,623361
0,14005132,623585
0,14422996,623620
0,14824153,623749
0,15219380,623759
0,15622430,623747
0,16003083,623738
0,16355113,623688
0,16735118,623668
0,17106024,623645
0,17478751,623624
0,17861074,623595
0,18251727,623563
0,18614599,623534
0,19003940,623509
0,19355421,623479
0,19757113,623441
0,20128213,623394
0,20500106,623342
0,20858068,623282
0,21229855,623213
0,21636156,623146
0,22027031,623095
0,22417021,623046
0,22795484,623009
0,23170070,622981
0,23521830,622964
0,23886006,622952
0,24278144,622951
0,24652536,622953
0,25048056,622962
0,25418266,622970
0,25775415,622980
0,26168866,622990
0,26520970,622998
0,26898332,623004
0,27252050,623009
0,27616615,623012
0,28001955,623014
0,28376467,623015
0,28732138,623015
0,29105154,623013
0,29480638,623012
0,29862304,623009
0,30232069,623009
0,30616498,623007
0,31002025,623006
0,31354509,623006
0,31731998,623006
0,32124341,623006
0,32479348,623006
0,32861485,623006
0,33252735,623006
0,33614547,623006
0,34004499,623006
0,34399546,623006
0,34776690,623005
0,35149521,623004
0,35500091,623004
0,35860939,623004
0,36252982,623003
0,36634797,623003
0,37026502,623003
0,37418681,623003
0,37797967,623002
0,38179305,623002
0,38568028,623002
0,38959973,623002
0,39335917,623001
0,39753033,623001
0,40104403,623001
0,40477004,623001
0,40877558,623001
0,41229414,623001
0,41611794,623000
0,42001637,623000
0,42352780,623000
0,42728977,622998
0,43124090,622999
0,43490837,622998
0,43888836,622998
0,44252675,622998
0,44614033,622998
0,45005754,622998
0,45378657,622998
0,45735000,622997
0,46108075,622997
0,46500348,622997
0,46859399,622997
0,47234157,622996
0,47635856,622996
0,48003957,622996
0,48401022,622996
0,48777191,622996
1,723803,582993
1,1086656,583346
1,1492791,583897
1,1852494,584384
1,2247951,585210
1,2667976,586244
1,3059528,587244
1,3409845,588454
1,3807193,589981
1,4203783,591499
1,4564088,593425
1,4956824,595255
1,5308824,597231
1,5688305,599651
1,6081934,601924
1,6435032,604377
1,6833227,606832
1,7223562,608324
1,7580913,610507
1,7974347,612323
1,8331543,613724
1,8709563,615328
1,9105578,616761
1,9521778,618000
1,9911261,619123
1,10285950,620018
1,10641291,620838
1,10995175,621559
1,11367471,622120
1,11771445,622499
1,12162562,622627
1,12538762,622705
1,12893657,623061
1,13269297,623218
1,13667611,623360
1,14059941,623558
1,14431274,623592
1,14833594,623709
1,15207171,623736
1,15603929,623721
1,16017229,623716
1,16372531,623660
1,16749126,623637
1,17152641,623606
1,17543324,623577
1,17911236,623550
1,18265234,623516
1,18622155,623485
1,18995545,623450
1,19389974,623404
1,19746536,623361
1,20119149,623290
1,20525672,623230
1,20911098,623162
1,21284251,623109
1,21642624,623059
1,21992919,623015
1,22366661,622982
1,22750143,622956
1,23121506,622939
1,23507422,622933
1,23893882,622934
1,24268497,622943
1,24666868,622951
1,25034441,622963
1,25391776,622976
1,25749536,622989
1,26163868,622997
1,26524957,623007
1,26915013,623011
1,27266750,623016
1,27644709,623018
1,28038571,623019
1,28408516,623019
1,28767775,623019
1,29118551,623018
1,29504772,623015
1,29895907,623011
1,30305781,623010
1,30664600,623007
1,31014186,623007
1,31367548,623004
1,31745523,623004
1,32139843,623004
1,32520811,623004
1,32910253,623004
1,33262622,623004
1,33620290,623003
1,33998116,623003
1,34391795,623003
1,34748759,623003
1,35122301,623002
1,35551447,623001
1,35961953,623001
1,36352109,623001
1,36748183,623001
1,37255066,623000
1,37791046,623000
1,38286957,622999
1,38806972,622999
1,39308476,622999
1,39808902,622999
1,40249657,622999
1,40741028,622998
1,41242166,622998
1,41758224,622997
1,42251395,622997
1,42741994,622996
1,43185539,622995
1,43669852,622995
1,44082213,622995
1,44530283,622995
1,44909944,622995
1,45315935,622995
1,45710466,622995
1,46085871,622995
1,46495815,622995
1,46895958,622995
1,47288868,622995
1,47667712,622993
1,48058466,622994
1,48412388,622994
2,704949,583001
2,1095946,583429
2,1511794,583967
2,1901009,584472
2,2278821,585339
2,2673646,586252
2,3055039,587410
2,3464444,588634
2,3822441,590188
2,4220364,591951
2,4631260,593934
2,5039231,595786
2,5401654,598117
2,5818815,600592
2,6223364,602942
2,6591252,605726
2,7017996,607662
2,7405917,609606
2,7800377,611584
2,8197895,613305
2,8572321,614687
2,8942976,616234
2,9323319,617322
2,9697317,618455
2,10074781,619613
2,10464286,620560
2,10859765,621345
2,11236543,621968
2,11631347,622353
2,12013999,622595
2,12402377,622631
2,12776897,622994
2,13174795,623205
2,13548044,623286
2,13942786,623509
2,14323186,623572
2,14718523,623681
2,15150752,623741
2,15556192,623719
2,15948625,623732
2,16323807,623671
2,16715703,623650
2,17132567,623616
2,17575467,623586
2,17978576,623560
2,18362629,623519
2,18758282,623486
2,19134670,623432
2,19529260,623376
2,19902338,623305
2,20299301,623224
2,20693738,623163
2,21071258,623095
2,21486667,623037
2,21880030,622995
2,22235615,622962
2,22610229,622937
2,23016035,622924
2,23401004,622919
2,23775539,622923
2,24133117,622933
2,24507208,622945
2,24899890,622960
2,25261571,622973
2,25634032,622987
2,26030833,622998
2,26402957,623009
2,26799324,623014
2,27196849,623018
2,27569195,623019
2,27981502,623020
2,28381417,623019
2,28758307,623015
2,29154781,623012
2,29527939,623012
2,29921939,623006
2,30319974,623005
2,30700695,623005
2,31097439,623003
2,31462952,623001
2,31820589,623001
2,32201583,623002
2,32589681,623003
2,32942069,623002
2,33338472,623002
2,33716840,623002
2,34110369,623002
2,34504206,623001
2,34878586,623001
2,35256476,622999
2,35650571,622999
2,36015527,622999
2,36405354,622998
2,36798450,622997
2,37198373,622997
2,37595773,622997
2,37997240,622997
2,38363830,622996
2,38735439,622996
2,39155278,622996
2,39549039,622996
2,39967933,622996
2,40362592,622996
2,40737342,622996
2,41139778,622996
2,41509197,622996
2,41912397,622996
2,42302907,622996
2,42693082,622994
2,43052101,622994
2,43446407,622994
2,43843807,622994
2,44235846,622993
2,44610562,622993
2,45016210,622993
2,45402547,622993
2,45797591,622993
2,46152382,622993
2,46526646,622993
2,46920641,622993
2,47345565,622993
2,47737330,622993
3,705539,583004
3,1114897,583428
3,1509529,583969
3,1882291,584478
3,2279367,585341
3,2674097,586257
3,3054872,587254
3,3445925,588814
3,3860874,590186
3,4259856,591937
3,4633469,593657
3,5029791,595754
3,5404111,598079
3,5817607,600230
3,6178179,602893
3,6614918,605688
3,6992441,607626
3,7381358,609287
3,7734615,611305
3,8110197,612905
3,8484309,614269
3,8837550,615687
3,9240690,617034
3,9610419,618304
3,10005679,619383
3,10381349,620228
3,10734312,621049
3,11090318,621791
3,11484152,622217
3,11859280,622518
3,12216159,622627
3,12612333,622787
3,12996465,623182
3,13382930,623248
3,13777290,623445
3,14154953,623592
3,14526583,623615
3,14898566,623746
3,15282081,623745
3,15664109,623739
3,16075475,623722
3,16493102,623666
3,16885561,623648
3,17278395,623615
3,17623389,623586
3,18012787,623547
3,18391709,623506
3,18764502,623462
3,19121478,623405
3,19478658,623336
3,19826337,623270
3,20318340,623167
3,20722405,623099
3,21507196,622994
3,21921924,622958
3,22297475,622937
3,22662526,622925
3,23036164,622922
3,23485786,622927
3,23875379,622938
3,24250258,622952
3,24594466,622963
3,24954531,622980
3,25323660,622990
3,25660425,623003
3,26015779,623012
3,26363364,623017
3,26695314,623021
3,27036659,623023
3,27405034,623025
3,27757960,623024
3,28115156,623020
3,28466509,623019
3,28840664,623015
3,29195945,623012
3,29534249,623011
3,29903243,623007
3,30284805,623006
3,30613596,623006
3,30967168,623005
3,31348183,623005
3,31699636,623005
3,32082727,623004
3,32481825,623004
3,32834241,623004
3,33212285,623004
3,33604768,623004
3,33988304,623004
3,34374821,623003
3,34729363,623002
3,35107297,623002
3,35460286,623000
3,35851374,623000
3,36239894,622999
3,36634083,622997
3,37030257,622998
3,37402595,622998
3,37795282,622998
3,38174954,622998
3,38573573,622997
3,38992053,622997
3,39379154,622997
3,39755394,622997
3,40111494,622997
3,40483176,622997
3,40838829,622996
3,41264648,622996
3,41654529,622996
3,42055494,622996
3,42431805,622996
3,42796620,622996
3,43156475,622995
3,43550030,622995
3,43962198,622994
3,44362704,622994
3,44734752,622994
3,45094166,622994
3,45488081,622994
3,45880403,622994
3,46258849,622994
3,46651980,622994
3,47032761,622994
3,47422786,622994
3,47797168,622994
3,48158294,622994
4,745334,583001
4,1119513,583427
4,1535400,584031
4,1942066,584471
4,2313576,585322
4,2706518,586379
4,3123546,587550
4,3537903,588974
4,3937089,590583
4,4352847,592380
4,4774189,594415
4,5162027,596584
4,5554824,598680
4,5936320,601203
4,6351231,603967
4,6772902,606554
4,7161820,608273
4,7555979,610162
4,7933416,612282
