trial_id,config,direction,target_counts,home_counts,t_cmd_ns,t_react_ns,t_engage_ns,t_complete_ns,reaction_us,motion_us,settle_us,total_us,final_pos_counts,final_error_counts
139,100um_neg,-1,563030,583030,2922639752543709,2922639753263232,2922639762459536,2922639797686110,719.523,9196.304,35226.574,45142.401,563028,2
140,100um_neg,-1,563030,583030,2922639877858704,2922639878558097,2922639887602710,2922639919957776,699.393,9044.613,32355.066,42099.072,563028,2
141,100um_neg,-1,563030,583030,2922640001423197,2922640002163181,2922640011420031,2922640044584808,739.984,9256.85,33164.777,43161.611,563029,1
142,100um_neg,-1,563030,583030,2922640125418250,2922640126161557,2922640135314496,2922640167913885,743.307,9152.939,32599.389,42495.635,563028,2
143,100um_neg,-1,563030,583030,2922640249941574,2922640250659718,2922640259876572,2922640292687974,718.144,9216.854,32811.402,42746.4,563029,1
144,100um_neg,-1,563030,583030,2922640371665847,2922640372386773,2922640381624245,2922640416934508,720.926,9237.472,35310.263,45268.661,563029,1
145,100um_neg,-1,563030,583030,2922640497919423,2922640499015930,2922640507763197,2922640542807984,1096.507,8747.267,35044.787,44888.561,563029,1
146,100um_neg,-1,563030,583030,2922640620386913,2922640621126865,2922640630317527,2922640665586272,739.952,9190.662,35268.745,45199.359,563028,2
147,100um_neg,-1,563031,583031,2922640744194641,2922640745270804,2922640754293548,2922640786132140,1076.163,9022.744,31838.592,41937.499,563029,2
148,100um_neg,-1,563030,583030,2922640872297109,2922640873379303,2922640882210945,2922640913295878,1082.194,8831.642,31084.933,40998.769,563028,2
149,100um_neg,-1,563030,583030,2922640991316889,2922640992412101,2922641001174494,2922641032187769,1095.212,8762.393,31013.275,40870.88,563027,3
150,100um_neg,-1,563030,583030,2922641113566638,2922641114283806,2922641123378554,2922641153541819,717.168,9094.748,30163.265,39975.181,563029,1
151,100um_neg,-1,563029,583029,2922641238170927,2922641238886807,2922641247937515,2922641272935767,715.88,9050.708,24998.252,34764.84,563027,2
152,100um_neg,-1,563031,583031,2922641357318157,2922641358065081,2922641367335171,2922641388273476,746.924,9270.09,20938.305,30955.319,563028,3
153,100um_neg,-1,563030,583030,2922641469335959,2922641470060248,2922641479068451,2922641505477876,724.289,9008.203,26409.425,36141.917,563028,2
154,100um_neg,-1,563030,583030,2922641589194238,2922641589928654,2922641598935417,2922641620479712,734.416,9006.763,21544.295,31285.474,563028,2
155,100um_neg,-1,563030,583030,2922641703999147,2922641704717824,2922641713833688,2922641735330268,718.677,9115.864,21496.58,31331.121,563027,3
156,100um_neg,-1,563030,583030,2922641818777148,2922641819476112,2922641828559848,2922641849917511,698.964,9083.736,21357.663,31140.363,563029,1
157,100um_neg,-1,563029,583029,2922641934958797,2922641935678378,2922641944998389,2922641966498301,719.581,9320.011,21499.912,31539.504,563027,2
158,100um_neg,-1,563030,583030,2922642049614881,2922642050688583,2922642059378793,2922642081254695,1073.702,8690.21,21875.902,31639.814,563028,2
159,100um_neg,-1,563030,583030,2922642163319112,2922642164040811,2922642180811506,2922642200542231,721.699,16770.695,19730.725,37223.119,563028,2
160,100um_neg,-1,563030,583030,2922642287936243,2922642288657805,2922642297909089,2922642323936795,721.562,9251.284,26027.706,36000.552,563029,1
161,100um_neg,-1,563030,583030,2922642403189609,2922642403903902,2922642412915743,2922642440246504,714.293,9011.841,27330.761,37056.895,563027,3
162,100um_neg,-1,563030,583030,2922642517460313,2922642518559192,2922642527187951,2922642558921017,1098.879,8628.759,31733.066,41460.704,563029,1
163,100um_neg,-1,563030,583030,2922642640486895,2922642641526203,2922642650275028,2922642681935292,1039.308,8748.825,31660.264,41448.397,563029,1
164,100um_neg,-1,563030,583030,2922642759191599,2922642759925633,2922642768954437,2922642805828680,734.034,9028.804,36874.243,46637.081,563028,2
165,100um_neg,-1,563031,583031,2922642884962576,2922642885675999,2922642894749741,2922642929376695,713.423,9073.742,34626.954,44414.119,563029,2
166,100um_neg,-1,563030,583030,2922643010171848,2922643010905096,2922643020209844,2922643054854828,733.248,9304.748,34644.984,44682.98,563029,1
167,100um_neg,-1,563030,583030,2922643139504444,2922643140248622,2922643149231010,2922643185124420,744.178,8982.388,35893.41,45619.976,563029,1
168,100um_neg,-1,563030,583030,2922643267811485,2922643268531453,2922643277480064,2922643309271657,719.968,8948.611,31791.593,41460.172,563029,1
169,100um_neg,-1,563030,583030,2922643389068561,2922643389779977,2922643399009300,2922643432558361,711.416,9229.323,33549.061,43489.8,563028,2
170,100um_neg,-1,563030,583030,2922643516404517,2922643517124431,2922643526434550,2922643559250970,719.914,9310.119,32816.42,42846.453,563028,2
171,100um_neg,-1,563030,583030,2922643641791158,2922643642510348,2922643651787177,2922643681707414,719.19,9276.829,29920.237,39916.256,563029,1
172,100um_neg,-1,563031,583031,2922643761189915,2922643761906626,2922643771108230,2922643802013776,716.711,9201.604,30905.546,40823.861,563028,3
173,100um_neg,-1,563029,583029,2922643879666653,2922643880750756,2922643889787506,2922643922775027,1084.103,9036.75,32987.521,43108.374,563028,1
174,100um_neg,-1,563031,583031,2922644003255198,2922644003993901,2922644013291461,2922644045105747,738.703,9297.56,31814.286,41850.549,563029,2
175,100um_neg,-1,563031,583031,2922644121812639,2922644122532258,2922644131872065,2922644161664120,719.619,9339.807,29792.055,39851.481,563029,2
176,100um_neg,-1,563031,583031,2922644239811000,2922644240550587,2922644249831886,2922644283290747,739.587,9281.299,33458.861,43479.747,563030,1
177,100um_neg,-1,563031,583031,2922644360169834,2922644360906948,2922644377435356,2922644402567065,737.114,16528.408,25131.709,42397.231,563029,2
178,100um_neg,-1,563030,583030,2922644485069727,2922644485782013,2922644495163094,2922644525188278,712.286,9381.081,30025.184,40118.551,563028,2
179,100um_neg,-1,563031,583031,2922644602715786,2922644603451449,2922644619728388,2922644647254046,735.663,16276.939,27525.658,44538.26,563029,2
180,100um_neg,-1,563030,583030,2922644725916652,2922644727013765,2922644736088213,2922644767830495,1097.113,9074.448,31742.282,41913.843,563028,2
181,100um_neg,-1,563030,583030,2922644848586760,2922644849324633,2922644858749322,2922644889566002,737.873,9424.689,30816.68,40979.242,563029,1
182,100um_neg,-1,563030,583030,2922644967416966,2922644968156580,2922644977497411,2922645014134944,739.614,9340.831,36637.533,46717.978,563028,2
183,100um_neg,-1,563030,583030,2922645093071544,2922645093800002,2922645110207293,2922645136474330,728.458,16407.291,26267.037,43402.786,563028,2
184,100um_neg,-1,563030,583030,2922645215654564,2922645216383069,2922645225684678,2922645261555371,728.505,9301.609,35870.693,45900.807,563029,1
185,100um_neg,-1,563031,583031,2922645337458070,2922645338181933,2922645347328895,2922645383829852,723.863,9146.962,36500.957,46371.782,563029,2
186,100um_neg,-1,563030,583030,2922645458937719,2922645459631668,2922645475683271,2922645504554619,693.949,16051.603,28871.348,45616.9,563028,2
187,100um_neg,-1,563031,583031,2922645587564411,2922645588283736,2922645597437748,2922645631233623,719.325,9154.012,33795.875,43669.212,563029,2
188,100um_neg,-1,563030,583030,2922645711663467,2922645712406927,2922645721806439,2922645755079459,743.46,9399.512,33273.02,43415.992,563028,2
189,100um_neg,-1,563030,583030,2922645833219577,2922645833973050,2922645843205906,2922645878833498,753.473,9232.856,35627.592,45613.921,563029,1
190,100um_neg,-1,563030,583030,2922645957751912,2922645958474802,2922645967787862,2922646003211131,722.89,9313.06,35423.269,45459.219,563029,1
191,100um_neg,-1,563030,583030,2922646083812284,2922646084528500,2922646100708115,2922646126036956,716.216,16179.615,25328.841,42224.672,563028,2
192,100um_neg,-1,563031,583031,2922646208665420,2922646209405494,2922646218726812,2922646250453687,740.074,9321.318,31726.875,41788.267,563030,1
193,100um_neg,-1,563030,583030,2922646331911270,2922646332655126,2922646341848299,2922646375368318,743.856,9193.173,33520.019,43457.048,563029,1
194,100um_neg,-1,563031,583031,2922646453315143,2922646454057422,2922646463496444,2922646499849126,742.279,9439.022,36352.682,46533.983,563030,1
195,100um_neg,-1,563030,583030,2922646578190919,2922646578884528,2922646588163699,2922646623556679,693.609,9279.171,35392.98,45365.76,563029,1
196,100um_neg,-1,563029,583029,2922646705540415,2922646706260180,2922646722724999,2922646748578220,719.765,16464.819,25853.221,43037.805,563027,2
197,100um_neg,-1,563031,583031,2922646827292540,2922646828020935,2922646837225453,2922646870289343,728.395,9204.518,33063.89,42996.803,563029,2
