trial_id,t_ns_since_cmd,position_counts
0,714223,583016
0,1097098,582610
0,1495792,582094
0,1888967,581535
0,2285881,580585
0,2702706,579547
0,3120769,578337
0,3521680,576902
0,3914111,575517
0,4290427,573770
0,4685457,572055
0,5059068,569950
0,5455803,567576
0,5852438,565341
0,6249862,562573
0,6644570,559624
0,7034515,556927
0,7416129,553711
0,7812462,550223
0,8229735,546508
0,8622433,543047
0,8992274,539010
0,9394755,535342
0,9786582,530846
0,10168367,526716
0,10559720,521919
0,10950756,516961
0,11355260,512324
0,11745865,506894
0,12128174,501375
0,12514877,496221
0,12888492,490226
0,13285639,484926
0,13659623,478428
0,14055485,472915
0,14462836,468554
0,14831852,462630
0,15250403,457324
0,15643958,453020
0,16039683,447596
0,16436096,442754
0,16830199,438215
0,17233344,433987
0,17602206,429623
0,17995382,426028
0,18397836,421917
0,18793168,418095
0,19188591,414336
0,19578647,411345
0,19954883,408131
0,20356263,405401
0,20724253,402441
0,21128622,399917
0,21505265,397287
0,21891210,394892
0,22289499,392952
0,22680046,390955
0,23077051,389173
0,23495188,387611
0,23887773,386265
0,24307583,385181
0,24700757,384356
0,25079093,383654
0,25501235,383150
0,25872236,382881
0,26271295,382751
0,26666607,382785
0,27061536,382590
0,27477767,382434
0,27868579,382372
0,28270593,382146
0,28665323,382084
0,29056319,381995
0,29453797,381998
0,29826484,382026
0,30228373,382041
0,30619909,382088
0,30996497,382126
0,31372509,382178
0,31787092,382227
0,32207318,382266
0,32581622,382313
0,32951361,382352
0,33355065,382386
0,33723965,382412
0,34129741,382441
0,34494793,382467
0,34889397,382498
0,35264276,382526
0,35659266,382552
0,36055395,382583
0,36459762,382618
0,36856208,382647
0,37252058,382667
0,37624022,382690
0,38018480,382709
0,38394315,382726
0,38785414,382743
0,39196481,382760
0,39562075,382787
0,39954825,382825
0,40333902,382880
0,40731541,382939
0,41114022,383004
0,41515969,383063
0,41908472,383115
0,42309641,383150
0,42681082,383181
0,43075311,383199
0,43475467,383209
0,43847970,383209
0,44268305,383202
0,44658597,383188
0,45054120,383173
0,45452817,383154
0,45844950,383136
0,46274282,383118
0,46660887,383106
0,47053811,383092
0,47456305,383082
0,47845813,383073
0,48270992,383068
0,48666059,383066
0,49058657,383065
0,49456626,383063
0,49847030,383064
0,50269471,383064
0,50664935,383066
0,51055955,383067
0,51453565,383067
0,51847019,383068
0,52247204,383068
0,52640511,383067
0,53012695,383067
0,53393833,383062
0,53786427,383062
0,54167627,383061
0,54557566,383058
0,54951320,383056
0,55333027,383056
0,55701618,383054
0,56172074,383053
0,56601870,383052
0,57013913,383051
0,57411406,383050
0,57783267,383049
0,58203602,383049
0,58607042,383047
0,58977873,383047
0,59373563,383046
0,59787880,383046
0,60186411,383045
0,60579393,383043
0,60971665,383043
0,61373512,383043
0,61766935,383041
0,62169233,383040
0,62540083,383040
0,62912914,383038
0,63312182,383038
0,63704445,383038
0,64080597,383037
0,64494329,383036
0,64887271,383036
0,65268217,383035
0,65660783,383034
0,66054848,383034
0,66452530,383034
0,66850320,383034
0,67264394,383034
0,67658600,383033
0,68054201,383031
0,68452487,383032
0,68857362,383032
0,69252580,383032
0,69621291,383031
0,70012702,383030
0,70395599,383031
0,70788722,383030
0,71194964,383030
0,71573583,383030
0,71977096,383029
0,72373294,383029
0,72765933,383029
0,73183309,383029
0,73561058,383028
0,73952771,383028
0,74338490,383028
0,74729835,383027
0,75149740,383027
0,75517131,383027
0,75914593,383027
0,76308389,383026
0,76679995,383026
0,77076445,383026
1,738734,583019
1,1119788,582601
1,1532960,582040
1,1904827,581497
1,2302938,580730
1,2698000,579632
1,3087052,578642
1,3471983,577259
1,3844234,575676
1,4242804,574211
1,4634634,572281
1,5029150,570193
1,5428847,567889
1,5822695,565663
1,6232366,562946
1,6614070,560007
1,7008078,556928
1,7428780,553706
1,7843264,550206
1,8243068,546975
1,8618172,543036
1,9010103,538999
1,9406033,535332
1,9800630,530829
1,10214741,526111
1,10621600,521321
1,11015665,516957
1,11391969,511627
1,11782396,506212
1,12188857,501375
1,12553101,495449
1,12947429,490212
1,13325790,484141
1,13719342,478412
1,14114540,472894
1,14511076,467846
1,14905414,461887
1,15303573,457318
1,15697858,452378
1,16072285,447611
1,16473004,442783
1,16868124,438241
1,17387856,432310
1,17878617,427091
1,18400483,421967
1,18895293,417212
1,19400902,412657
1,19918583,408598
1,20422493,404736
1,20862919,401781
1,21254752,398958
1,21755298,395826
1,22274045,393006
1,22796954,390529
1,23343391,388222
1,23858395,386446
1,24372874,385092
1,24873335,384009
1,25377475,383299
1,25824724,382946
1,26232339,382796
1,26635427,382816
1,27027093,382702
1,27411171,382484
1,27804329,382429
1,28207799,382236
1,28572287,382137
1,28967768,382077
1,29343061,382035
1,29735554,382072
1,30109111,382084
1,30513997,382123
1,30926338,382167
1,31323311,382210
1,31717425,382261
1,32110206,382299
1,32514055,382340
1,32926846,382379
1,33325155,382409
1,33715283,382438
1,34089456,382465
1,34444939,382490
1,34818170,382522
1,35180227,382550
1,35568745,382573
1,35942416,382596
1,36299551,382623
1,36713546,382639
1,37068061,382657
1,37422753,382665
1,37796384,382680
1,38163063,382694
1,38551867,382715
1,38948578,382736
1,39323973,382769
1,39716014,382809
1,40092426,382865
1,40491503,382919
1,40864966,382986
1,41263586,383050
1,41675229,383107
1,42069740,383146
1,42446382,383182
1,42877678,383207
1,43260400,383219
1,43675579,383222
1,44079665,383218
1,44466755,383204
1,44859946,383189
1,45216776,383171
1,45632950,383153
1,46002701,383135
1,46365579,383118
1,46735702,383105
1,47108091,383091
1,47512001,383081
1,47924653,383074
1,48320343,383070
1,48698220,383067
1,49098874,383067
1,49514915,383066
1,49933516,383066
1,50324316,383069
1,50696627,383070
1,51090715,383071
1,51469299,383073
1,51864753,383073
1,52264691,383073
1,52652399,383072
1,53028014,383071
1,53406940,383069
1,53800637,383067
1,54182104,383065
1,54570965,383063
1,54943697,383063
1,55302491,383061
1,55695329,383060
1,56069567,383059
1,56426276,383057
1,56842268,383056
1,57241129,383055
1,57636533,383054
1,58027830,383054
1,58404842,383054
1,58776574,383053
1,59164148,383052
1,59548288,383051
1,59900890,383049
1,60281521,383048
1,60673692,383048
1,61026907,383047
1,61405159,383046
1,61798286,383046
1,62162667,383045
1,62574249,383045
1,62967641,383045
1,63344480,383044
1,63737387,383043
1,64111155,383043
1,64513915,383042
1,64923148,383041
1,65281917,383041
1,65675809,383039
1,66048247,383039
1,66406616,383039
1,66799223,383039
1,67182798,383039
1,67588079,383039
1,67943873,383038
1,68299945,383038
1,68704114,383037
1,69091106,383036
1,69465679,383035
1,69840535,383035
1,70203949,383033
1,70613359,383033
1,70964763,383032
1,71323339,383031
1,71716684,383031
1,72111480,383031
1,72512183,383031
1,72902282,383031
1,73278730,383031
1,73672755,383031
1,74027506,383031
1,74408273,383030
1,74803083,383030
1,75197450,383031
1,75571249,383031
2,727648,583002
2,1117923,582599
2,1488628,582033
2,1839099,581567
2,2217022,580724
2,2612652,579766
2,2975589,578641
2,3362278,577452
