trial_id,t_ns_since_cmd,position_counts
0,722845,921593
0,1100693,921592
0,1475786,921591
0,1834285,921590
0,2239120,921588
0,2649343,921585
0,3039074,921584
0,3411068,921581
0,3789049,921579
0,4142644,921574
0,4494321,921572
0,4871291,921566
0,5244730,921562
0,5624508,921557
0,5972171,921551
0,6327243,921543
0,6706253,921538
0,7098986,921529
0,7472254,921518
0,7858920,921510
0,8248309,921501
0,8605990,921489
0,8999498,921480
0,9372532,921468
0,9727313,921454
0,10080693,921444
0,10452139,921428
0,10854410,921416
0,11205620,921400
0,11587510,921385
0,11978949,921367
0,12330416,921354
0,12706645,921332
0,13081955,921317
0,13455099,921299
0,13832749,921279
0,14206225,921259
0,14585493,921237
0,14997699,921218
0,15347597,921197
0,15706343,921175
0,16079971,921151
0,16473209,921129
0,16830435,921104
0,17204126,921079
0,17604108,921055
0,17953971,921028
0,18327648,921001
0,18729932,920975
0,19102099,920948
0,19456341,920917
0,19852756,920890
0,20204985,920861
0,20590140,920830
0,20973646,920803
0,21328250,920772
0,21707681,920738
0,22098508,920707
0,22476971,920678
0,22831952,920644
0,23223834,920608
0,23606698,920568
0,23997863,920536
0,24372575,920499
0,24728862,920467
0,25082452,920431
0,25452063,920392
0,25854489,920354
0,26213272,920312
0,26618524,920276
0,26978596,920239
0,27333790,920196
0,27727560,920157
0,28099439,920118
0,28452632,920078
0,28830872,920031
0,29223901,919990
0,29591975,919942
0,29981792,919900
0,30349078,919858
0,30707553,919815
0,31082297,919765
0,31478390,919721
0,31832970,919676
0,32205617,919626
0,32603812,919579
0,32957403,919533
0,33326903,919481
0,33728275,919433
0,34102770,919385
0,34455755,919329
0,34853723,919281
0,35228087,919230
0,35593883,919172
0,36000017,919114
0,36369582,919063
0,36747943,919012
0,37100289,918964
0,37472466,918914
0,37830114,918864
0,38204079,918809
0,38585433,918763
0,38952333,918716
0,39327436,918661
0,39703519,918617
0,40077122,918571
0,40453853,918516
0,40833090,918474
0,41206162,918426
0,41590325,918378
0,41977412,918332
0,42330752,918292
0,42706360,918243
0,43098729,918204
0,43453364,918161
0,43832205,918116
0,44205139,918076
0,44591854,918038
0,44977611,917993
0,45351091,917956
0,45708387,917919
0,46081579,917874
0,46474897,917837
0,46831982,917802
0,47206767,917761
0,47606375,917727
0,47998281,917687
0,48368986,917656
0,48729828,917619
0,49099813,917588
0,49452528,917558
0,49853206,917521
0,50234682,917487
0,50631212,917454
0,51024107,917424
0,51414846,917394
0,51794809,917361
0,52168258,917330
0,52572674,917298
0,52975748,917270
0,53328193,917244
0,53704887,917217
0,54100415,917188
0,54473331,917163
0,54859587,917136
0,55250618,917112
0,55604305,917088
0,55957067,917066
0,56330857,917041
0,56730442,917016
0,57124582,916994
0,57498092,916976
0,57850221,916955
0,58205741,916935
0,58585977,916915
0,58974333,916896
0,59328286,916878
0,59705884,916857
0,60099963,916840
0,60452204,916823
0,60829087,916806
0,61204240,916790
0,61588257,916774
0,61974821,916759
0,62350703,916746
0,62707642,916733
0,63081691,916719
0,63474261,916706
0,63832264,916696
0,64204183,916683
0,64606424,916670
0,64995978,916660
0,65370357,916653
0,65727913,916641
0,66100119,916635
0,66452997,916624
0,66850773,916620
0,67224210,916611
0,67586285,916606
0,68090332,916596
0,68521228,916591
