trial_id,t_ns_since_cmd,position_counts
0,760008,536726
0,1141563,537012
0,1536234,537381
0,1924139,537711
0,2282812,538107
0,2652749,537781
0,3058047,537707
0,3487383,537874
0,3863575,537755
0,4221894,538028
0,4576117,538144
0,4952832,538154
0,5351438,538382
0,5721547,538374
0,6129725,538433
0,6492985,538585
0,6886013,538546
0,7249131,538603
0,7650688,538564
0,8020438,538491
0,8441452,538486
0,8835250,538429
0,9208508,538413
0,9604626,538401
0,9977308,538406
0,10407020,538418
0,10798334,538420
0,11196025,538424
0,11609748,538423
0,11981281,538421
0,12383060,538420
0,12806759,538424
0,13188943,538431
0,13570645,538439
0,13982770,538442
0,14382873,538444
0,14777273,538441
0,15185670,538440
0,15609135,538438
0,16000116,538438
0,16406484,538438
0,16795654,538440
0,17187874,538440
0,17582416,538440
0,17978859,538440
0,18378157,538440
0,18771430,538440
0,19200544,538439
0,19609357,538440
0,20002283,538439
0,20386787,538439
0,20794771,538439
0,21194387,538440
0,21590245,538440
0,21963940,538440
0,22361429,538440
0,22730657,538440
0,23137893,538440
0,23542749,538440
0,23937058,538440
0,24342497,538439
0,24751554,538439
0,25141969,538439
0,25521724,538440
0,25934952,538439
0,26350302,538439
0,26753007,538440
0,27142651,538440
0,27520723,538440
0,27936617,538440
0,28313847,538440
0,28706693,538439
0,29115480,538439
0,29521042,538439
0,29935653,538439
0,30365331,538439
0,30753381,538440
0,31143882,538440
0,31524667,538440
0,31936167,538440
0,32341692,538440
0,32754094,538440
0,33141718,538440
0,33524286,538440
0,33913996,538440
0,34315217,538439
0,34690355,538439
0,35062912,538439
0,35490678,538439
0,35880217,538439
0,36295028,538439
0,36689582,538440
0,37062625,538440
0,37481883,538440
0,37867767,538440
0,38232445,538440
0,38604184,538439
0,38999509,538439
0,39397188,538440
0,39812320,538439
0,40293772,538439
0,40691096,538439
0,41063574,538439
0,41469032,538439
0,41852138,538440
0,42228340,538440
0,42622318,538440
0,42992125,538440
0,43399561,538440
0,43768961,538439
0,44164554,538439
0,44542358,538440
0,44932383,538440
0,45332684,538440
0,45708634,538440
0,46119088,538440
0,46520861,538440
0,46928170,538439
0,47288122,538439
0,47679671,538439
0,48075397,538440
0,48471263,538439
0,48867003,538439
0,49224170,538439
0,49596075,538439
0,49950314,538438
0,50307045,538440
0,50698817,538440
0,51076051,538440
0,51474549,538439
0,51845268,538439
0,52209071,538439
0,52603047,538439
0,52974460,538439
0,53373214,538440
0,53743734,538440
0,54155082,538439
0,54559047,538439
0,54949948,538439
0,55332103,538439
0,55725149,538439
0,56109807,538439
0,56496800,538439
0,56870604,538439
0,57274210,538439
0,57640634,538439
0,58032951,538439
0,58409903,538438
0,58804844,538438
0,59172998,538438
1,740815,538448
1,1137904,538861
1,1533929,539397
1,1950787,539797
1,2344992,540001
1,2740661,539694
1,3137005,539878
1,3538960,539906
1,3939506,540040
1,4317227,540217
1,4704322,540273
1,5119897,540455
1,5519537,540476
1,5910512,540551
1,6289584,540625
1,6702526,540624
1,7114798,540660
1,7473772,540623
1,7866435,540639
1,8259866,540630
1,8637131,540608
1,9031238,540608
1,9414204,540586
1,9804515,540598
1,10189244,540579
1,10553386,540567
1,10947282,540494
1,11358160,540349
1,11786409,540312
1,12206003,540248
1,12597366,540248
1,12990552,540273
