trial_id,config,direction,target_counts,home_counts,t_cmd_ns,t_react_ns,t_engage_ns,t_complete_ns,reaction_us,motion_us,settle_us,total_us,final_pos_counts,final_error_counts
51,010um_pos,1,640527,638527,2764930813731673,2764930814473459,2764930819125321,2764930875180829,741.786,4651.862,56055.508,61449.156,640529,2
52,010um_pos,1,642529,640529,2764930875931686,2764930876673690,2764930881183156,2764930939327868,742.004,4509.466,58144.712,63396.182,642531,2
53,010um_pos,1,644531,642531,2764930940081494,2764930941183882,2764930945483034,2764930998171439,1102.388,4299.152,52688.405,58089.945,644533,2
54,010um_pos,1,646533,644533,2764930998976450,2764930999957118,2764931004562794,2764931058329958,980.668,4605.676,53767.164,59353.508,646535,2
55,010um_pos,1,648536,646536,2764931059103320,2764931059819532,2764931064453078,2764931118078076,716.212,4633.546,53624.998,58974.756,648539,3
56,010um_pos,1,650539,648539,2764931118828118,2764931119570841,2764931124120390,2764931179247792,742.723,4549.549,55127.402,60419.674,650541,2
57,010um_pos,1,652541,650541,2764931180038845,2764931180799927,2764931185460593,2764931241921044,761.082,4660.666,56460.451,61882.199,652543,2
58,010um_pos,1,654543,652543,2764931242687530,2764931243420315,2764931247950536,2764931299455767,732.785,4530.221,51505.231,56768.237,654545,2
59,010um_pos,1,656545,654545,2764931300171778,2764931300911448,2764931305388260,2764931354470399,739.67,4476.812,49082.139,54298.621,656547,2
60,010um_pos,1,658546,656546,2764931355229056,2764931355947642,2764931360202310,2764931413658113,718.586,4254.668,53455.803,58429.057,658549,3
61,010um_pos,1,660549,658549,2764931414401991,2764931415177544,2764931419409705,2764931471454512,775.553,4232.161,52044.807,57052.521,660551,2
62,010um_pos,1,662551,660551,2764931472294709,2764931473092661,2764931477354541,2764931524102772,797.952,4261.88,46748.231,51808.063,662553,2
63,010um_pos,1,664553,662553,2764931524879345,2764931525597619,2764931530182566,2764931578123439,718.274,4584.947,47940.873,53244.094,664555,2
64,010um_pos,1,666556,664556,2764931578895021,2764931579621577,2764931584206777,2764931639303875,726.556,4585.2,55097.098,60408.854,666558,2
65,010um_pos,1,668558,666558,2764931640079092,2764931640797142,2764931645304887,2764931695206395,718.05,4507.745,49901.508,55127.303,668560,2
66,010um_pos,1,670560,668560,2764931695969698,2764931696694064,2764931701179136,2764931751180466,724.366,4485.072,50001.33,55210.768,670562,2
67,010um_pos,1,672562,670562,2764931752013844,2764931752780118,2764931757118839,2764931806802800,766.274,4338.721,49683.961,54788.956,672564,2
68,010um_pos,1,674564,672564,2764931807578123,2764931808681730,2764931812866318,2764931863144931,1103.607,4184.588,50278.613,55566.808,674566,2
69,010um_pos,1,676566,674566,2764931863910439,2764931864653141,2764931869183033,2764931917926431,742.702,4529.892,48743.398,54015.992,676568,2
70,010um_pos,1,678568,676568,2764931918700349,2764931919421875,2764931923968739,2764931971677820,721.526,4546.864,47709.081,52977.471,678570,2
71,010um_pos,1,680570,678570,2764931972453739,2764931973197703,2764931977742384,2764932031308330,743.964,4544.681,53565.946,58854.591,680573,3
72,010um_pos,1,682573,680573,2764932032081789,2764932032799736,2764932037323826,2764932086929357,717.947,4524.09,49605.531,54847.568,682575,2
73,010um_pos,1,684575,682575,2764932087703607,2764932088402334,2764932092926480,2764932141327026,698.727,4524.146,48400.546,53623.419,684576,1
74,010um_pos,1,686576,684576,2764932142141472,2764932143224019,2764932147447257,2764932197325614,1082.547,4223.238,49878.357,55184.142,686578,2
75,010um_pos,1,688578,686578,2764932198088304,2764932198822857,2764932203472730,2764932253802824,734.553,4649.873,50330.094,55714.52,688580,2
76,010um_pos,1,690580,688580,2764932254575559,2764932255297758,2764932259889026,2764932309865347,722.199,4591.268,49976.321,55289.788,690583,3
77,010um_pos,1,692582,690582,2764932310639879,2764932311424531,2764932315990645,2764932367928262,784.652,4566.114,51937.617,57288.383,692584,2
78,010um_pos,1,694584,692584,2764932368682978,2764932369429268,2764932374020374,2764932426698252,746.29,4591.106,52677.878,58015.274,694586,2
79,010um_pos,1,696586,694586,2764932427471059,2764932428196982,2764932432698148,2764932483801530,725.923,4501.166,51103.382,56330.471,696587,1
80,010um_pos,1,698587,696587,2764932484577874,2764932485298864,2764932489889440,2764932537928440,720.99,4590.576,48039.0,53350.566,698589,2
81,010um_pos,1,700589,698589,2764932538722003,2764932539844177,2764932543946056,2764932604925736,1122.174,4101.879,60979.68,66203.733,700590,1
82,010um_pos,1,702591,700591,2764932605700355,2764932606443722,2764932610966680,2764932660227261,743.367,4522.958,49260.581,54526.906,702592,1
83,010um_pos,1,704592,702592,2764932660993103,2764932661693839,2764932666186956,2764932713738327,700.736,4493.117,47551.371,52745.224,704593,1
84,010um_pos,1,706593,704593,2764932714496231,2764932715200381,2764932719824712,2764932767845305,704.15,4624.331,48020.593,53349.074,706595,2
85,010um_pos,1,708595,706595,2764932768620896,2764932769367899,2764932774022256,2764932823913127,747.003,4654.357,49890.871,55292.231,708597,2
86,010um_pos,1,710597,708597,2764932824746742,2764932825513324,2764932829845430,2764932879642700,766.582,4332.106,49797.27,54895.958,710598,1
87,010um_pos,1,712598,710598,2764932880452005,2764932881177415,2764932885829435,2764932934574843,725.41,4652.02,48745.408,54122.838,712599,1
88,010um_pos,1,714599,712599,2764932935349438,2764932936083582,2764932940725039,2764932987906742,734.144,4641.457,47181.703,52557.304,714601,2
89,010um_pos,1,716601,714601,2764932988727183,2764932989826951,2764932994087566,2764933043300576,1099.768,4260.615,49213.01,54573.393,716604,3
90,010um_pos,1,718604,716604,2764933044078394,2764933044815471,2764933049298218,2764933099925168,737.077,4482.747,50626.95,55846.774,718606,2
91,010um_pos,1,720606,718606,2764933100699695,2764933101442639,2764933105989174,2764933159070842,742.944,4546.535,53081.668,58371.147,720609,3
92,010um_pos,1,722608,720608,2764933159823411,2764933160570375,2764933165178763,2764933215095761,746.964,4608.388,49916.998,55272.35,722610,2
93,010um_pos,1,724610,722610,2764933215928522,2764933216651934,2764933221286689,2764933275062460,723.412,4634.755,53775.771,59133.938,724611,1
94,010um_pos,1,726611,724611,2764933275842710,2764933276587506,2764933281059375,2764933337057695,744.796,4471.869,55998.32,61214.985,726613,2
95,010um_pos,1,728613,726613,2764933337868251,2764933338610134,2764933343201120,2764933399549527,741.883,4590.986,56348.407,61681.276,728615,2
96,010um_pos,1,730615,728615,2764933400343834,2764933401445252,2764933405593315,2764933456489583,1101.418,4148.063,50896.268,56145.749,730616,1
97,010um_pos,1,732616,730616,2764933457282385,2764933458053767,2764933462351279,2764933511797560,771.382,4297.512,49446.281,54515.175,732618,2
98,010um_pos,1,734618,732618,2764933512548962,2764933513301190,2764933517839861,2764933565548216,752.228,4538.671,47708.355,52999.254,734621,3
99,010um_pos,1,736619,734619,2764933566324736,2764933567054067,2764933571301228,2764933620798148,729.331,4247.161,49496.92,54473.412,736621,2
100,010um_neg,-1,734621,736621,2764933621571539,2764933622294756,2764933630571695,2764933661464640,723.217,8276.939,30892.945,39893.101,734618,3
101,010um_neg,-1,732619,734619,2764933662221272,2764933662918662,2764933667861220,2764933709797397,697.39,4942.558,41936.177,47576.125,732618,1
102,010um_neg,-1,730618,732618,2764933710613171,2764933711695356,2764933719616902,2764933756074299,1082.185,7921.546,36457.397,45461.128,730615,3
103,010um_neg,-1,728615,730615,2764933756840102,2764933757565671,2764933762468245,2764933803177880,725.569,4902.574,40709.635,46337.778,728612,3
104,010um_neg,-1,726612,728612,2764933803947646,2764933804669638,2764933809569227,2764933855059402,721.992,4899.589,45490.175,51111.756,726609,3
105,010um_neg,-1,724609,726609,2764933855846497,2764933856584995,2764933861486517,2764933910904194,738.498,4901.522,49417.677,55057.697,724607,2
106,010um_neg,-1,722607,724607,2764933911687714,2764933912421479,2764933917364538,2764933961465378,733.765,4943.059,44100.84,49777.664,722606,1
107,010um_neg,-1,720606,722606,2764933962216590,2764933963300179,2764933971218441,2764934012382117,1083.589,7918.262,41163.676,50165.527,720604,2
108,010um_neg,-1,718604,720604,2764934013140756,2764934013874933,2764934018837843,2764934065321210,734.177,4962.91,46483.367,52180.454,718601,3
109,010um_neg,-1,716602,718602,2764934066076528,2764934066814805,2764934071672549,2764934120965934,738.277,4857.744,49293.385,54889.406,716600,2
110,010um_neg,-1,714600,716600,2764934121759094,2764934122839684,2764934127422852,2764934171464554,1080.59,4583.168,44041.702,49705.46,714598,2
111,010um_neg,-1,712598,714598,2764934172195610,2764934172916724,2764934177864650,2764934225176580,721.114,4947.926,47311.93,52980.97,712596,2
112,010um_neg,-1,710596,712596,2764934225999043,2764934227138176,2764934231737381,2764934277964918,1139.133,4599.205,46227.537,51965.875,710594,2
113,010um_neg,-1,708594,710594,2764934278783113,2764934279523807,2764934284464922,2764934327967147,740.694,4941.115,43502.225,49184.034,708592,2
114,010um_neg,-1,706592,708592,2764934328719648,2764934329479959,2764934334301526,2764934376570953,760.311,4821.567,42269.427,47851.305,706590,2
115,010um_neg,-1,704590,706590,2764934377302288,2764934378033146,2764934382965876,2764934427713184,730.858,4932.73,44747.308,50410.896,704589,1
116,010um_neg,-1,702589,704589,2764934428491955,2764934429237667,2764934434176213,2764934479942504,745.712,4938.546,45766.291,51450.549,702587,2
117,010um_neg,-1,700587,702587,2764934480707528,2764934481442162,2764934486485575,2764934527591990,734.634,5043.413,41106.415,46884.462,700585,2
118,010um_neg,-1,698585,700585,2764934528398905,2764934529174895,2764934534112313,2764934578181211,775.99,4937.418,44068.898,49782.306,698582,3
119,010um_neg,-1,696585,698585,2764934578923310,2764934579664953,2764934584590010,2764934627173263,741.643,4925.057,42583.253,48249.953,696584,1
120,010um_neg,-1,694582,696582,2764934627928236,2764934629017852,2764934633544931,2764934679691195,1089.616,4527.079,46146.264,51762.959,694580,2
121,010um_neg,-1,692580,694580,2764934680443622,2764934681175453,2764934686172133,2764934731945405,731.831,4996.68,45773.272,51501.783,692577,3
122,010um_neg,-1,690579,692579,2764934732720734,2764934733463792,2764934738465743,2764934785445293,743.058,5001.951,46979.55,52724.559,690577,2
123,010um_neg,-1,688577,690577,2764934786197487,2764934786960608,2764934791966541,2764934838302621,763.121,5005.933,46336.08,52105.134,688575,2
124,010um_neg,-1,686575,688575,2764934839095915,2764934839816072,2764934844861254,2764934890468790,720.157,5045.182,45607.536,51372.875,686574,1
125,010um_neg,-1,684573,686573,2764934891242148,2764934891939418,2764934896924094,2764934944655050,697.27,4984.676,47730.956,53412.902,684570,3
126,010um_neg,-1,682572,684572,2764934945467099,2764934946195828,2764934950839853,2764935000198498,728.729,4644.025,49358.645,54731.399,682570,2
127,010um_neg,-1,680570,682570,2764935000967426,2764935001689221,2764935006590621,2764935086465262,721.795,4901.4,79874.641,85497.836,680571,1
128,010um_neg,-1,678572,680572,2764935087198507,2764935087917558,2764935092823601,2764935138170634,719.051,4906.043,45347.033,50972.127,678573,1
129,010um_neg,-1,676572,678572,2764935138939515,2764935139641784,2764935144546235,2764935185443602,702.269,4904.451,40897.367,46504.087,676571,1
130,010um_neg,-1,674570,676570,2764935186194121,2764935186940062,2764935191793066,2764935232917281,745.941,4853.004,41124.215,46723.16,674568,2
131,010um_neg,-1,672568,674568,2764935233715911,2764935234457323,2764935239357393,2764935279439969,741.412,4900.07,40082.576,45724.058,672567,1
132,010um_neg,-1,670567,672567,2764935280216859,2764935281297877,2764935285836910,2764935329714535,1081.018,4539.033,43877.625,49497.676,670566,1
133,010um_neg,-1,668566,670566,2764935330490246,2764935331237038,2764935336173996,2764935384572737,746.792,4936.958,48398.741,54082.491,668564,2
134,010um_neg,-1,666564,668564,2764935385385782,2764935386113939,2764935390795540,2764935435820021,728.157,4681.601,45024.481,50434.239,666562,2
135,010um_neg,-1,664561,666561,2764935436593208,2764935437357472,2764935442056859,2764935486194172,764.264,4699.387,44137.313,49600.964,664560,1
136,010um_neg,-1,662560,664560,2764935486963041,2764935487685162,2764935492588032,2764935533972288,722.121,4902.87,41384.256,47009.247,662559,1
137,010um_neg,-1,660559,662559,2764935534735232,2764935535815976,2764935540423309,2764935581587654,1080.744,4607.333,41164.345,46852.422,660556,3
138,010um_neg,-1,658556,660556,2764935582360837,2764935583097689,2764935587776210,2764935628631946,736.852,4678.521,40855.736,46271.109,658554,2
139,010um_neg,-1,656554,658554,2764935629445618,2764935630189646,2764935635194823,2764935678422851,744.028,5005.177,43228.028,48977.233,656551,3
140,010um_neg,-1,654551,656551,2764935679175462,2764935680262654,2764935684618484,2764935731442345,1087.192,4355.83,46823.861,52266.883,654549,2
141,010um_neg,-1,652549,654549,2764935732217033,2764935733297546,2764935737945819,2764935783296318,1080.513,4648.273,45350.499,51079.285,652546,3
142,010um_neg,-1,650546,652546,2764935784072050,2764935784769820,2764935789668063,2764935838816169,697.77,4898.243,49148.106,54744.119,650543,3
143,010um_neg,-1,648544,650544,2764935839568405,2764935840271852,2764935845170321,2764935891690794,703.447,4898.469,46520.473,52122.389,648542,2
144,010um_neg,-1,646542,648542,2764935892419685,2764935893508342,2764935898053881,2764935946235180,1088.657,4545.539,48181.299,53815.495,646540,2
145,010um_neg,-1,644540,646540,2764935947077972,2764935947794134,2764935952483037,2764935997691144,716.162,4688.903,45208.107,50613.172,644537,3
146,010um_neg,-1,642537,644537,2764935998465287,2764935999546977,2764936003836543,2764936052917244,1081.69,4289.566,49080.701,54451.957,642536,1
147,010um_neg,-1,640536,642536,2764936053692216,2764936054411136,2764936059297214,2764936104687388,718.92,4886.078,45390.174,50995.172,640534,2
148,010um_neg,-1,638534,640534,2764936105473340,2764936106208953,2764936111051930,2764936158314582,735.613,4842.977,47262.652,52841.242,638531,3
149,010um_neg,-1,636531,638531,2764936159067566,2764936159808928,2764936164687236,2764936215089391,741.362,4878.308,50402.155,56021.825,636529,2
150,010um_neg,-1,634529,636529,2764936215856612,2764936216580855,2764936221422387,2764936268628546,724.243,4841.532,47206.159,52771.934,634528,1
151,010um_neg,-1,632528,634528,2764936269404328,2764936270146547,2764936275060484,2764936323138767,742.219,4913.937,48078.283,53734.439,632526,2
152,010um_neg,-1,630526,632526,2764936323940174,2764936324663053,2764936329317076,2764936378077093,722.879,4654.023,48760.017,54136.919,630525,1
153,010um_neg,-1,628524,630524,2764936378883767,2764936379608341,2764936384563228,2764936431179878,724.574,4954.887,46616.65,52296.111,628521,3
154,010um_neg,-1,626522,628522,2764936431968441,2764936432755781,2764936437487990,2764936486101281,787.34,4732.209,48613.291,54132.84,626520,2
155,010um_neg,-1,624520,626520,2764936486860198,2764936487632253,2764936492364188,2764936538419388,772.055,4731.935,46055.2,51559.19,624519,1
156,010um_neg,-1,622519,624519,2764936539173795,2764936539913999,2764936544590799,2764936586332516,740.204,4676.8,41741.717,47158.721,622518,1
157,010um_neg,-1,620517,622517,2764936587375013,2764936588359746,2764936593177239,2764936635960267,984.733,4817.493,42783.028,48585.254,620515,2
158,010um_neg,-1,618515,620515,2764936636713560,2764936637455981,2764936642295953,2764936688688477,742.421,4839.972,46392.524,51974.917,618514,1
159,010um_neg,-1,616513,618513,2764936689419903,2764936690145145,2764936694791303,2764936739488162,725.242,4646.158,44696.859,50068.259,616512,1
160,010um_neg,-1,614510,616510,2764936740261611,2764936740980753,2764936745814181,2764936788939318,719.142,4833.428,43125.137,48677.707,614508,2
161,010um_neg,-1,612508,614508,2764936789689572,2764936790432156,2764936794915665,2764936843011062,742.584,4483.509,48095.397,53321.49,612506,2
162,010um_neg,-1,610506,612506,2764936843820128,2764936844559261,2764936849153706,2764936897436414,739.133,4594.445,48282.708,53616.286,610504,2
163,010um_neg,-1,608504,610504,2764936898192628,2764936898934379,2764936903831691,2764936951190154,741.751,4897.312,47358.463,52997.526,608502,2
164,010um_neg,-1,606502,608502,2764936951961373,2764936952681627,2764936957292464,2764937002086519,720.254,4610.837,44794.055,50125.146,606499,3
165,010um_neg,-1,604499,606499,2764937002880625,2764937003640803,2764937008546139,2764937055789928,760.178,4905.336,47243.789,52909.303,604497,2
166,010um_neg,-1,602497,604497,2764937056563132,2764937057288768,2764937061794997,2764937108937609,725.636,4506.229,47142.612,52374.477,602495,2
167,010um_neg,-1,600495,602495,2764937109670823,2764937110754764,2764937114939936,2764937161699392,1083.941,4185.172,46759.456,52028.569,600493,2
168,010um_neg,-1,598494,600494,2764937162460948,2764937163186477,2764937168047942,2764937217543829,725.529,4861.465,49495.887,55082.881,598492,2
169,010um_neg,-1,596492,598492,2764937218356648,2764937219080310,2764937223539139,2764937269293831,723.662,4458.829,45754.692,50937.183,596490,2
170,010um_neg,-1,594490,596490,2764937270067548,2764937270807786,2764937275686879,2764937324958860,740.238,4879.093,49271.981,54891.312,594489,1
171,010um_neg,-1,592489,594489,2764937325691185,2764937326412812,2764937331050070,2764937374707032,721.627,4637.258,43656.962,49015.847,592488,1
172,010um_neg,-1,590488,592488,2764937375480082,2764937376225040,2764937380810637,2764937425814027,744.958,4585.597,45003.39,50333.945,590486,2
173,010um_neg,-1,588486,590486,2764937426584936,2764937427333380,2764937431913664,2764937478314160,748.444,4580.284,46400.496,51729.224,588484,2
174,010um_neg,-1,586484,588484,2764937479117785,2764937479851216,2764937484355741,2764937531914030,733.431,4504.525,47558.289,52796.245,586482,2
175,010um_neg,-1,584482,586482,2764937532689838,2764937533412703,2764937538311460,2764937593204978,722.865,4898.757,54893.518,60515.14,584481,1
176,010um_neg,-1,582481,584481,2764937593975679,2764937594697309,2764937599456348,2764937644748797,721.63,4759.039,45292.449,50773.118,582479,2
177,010um_neg,-1,580479,582479,2764937645545135,2764937646266075,2764937650901734,2764937697210504,720.94,4635.659,46308.77,51665.369,580478,1
178,010um_neg,-1,578478,580478,2764937698023798,2764937698787398,2764937703436134,2764937745977174,763.6,4648.736,42541.04,47953.376,578476,2
179,010um_neg,-1,576476,578476,2764937746752081,2764937747472641,2764937752294917,2764937796933639,720.56,4822.276,44638.722,50181.558,576474,2
180,010um_neg,-1,574474,576474,2764937797688963,2764937798391353,2764937803066197,2764937849047281,702.39,4674.844,45981.084,51358.318,574472,2
181,010um_neg,-1,572472,574472,2764937849831919,2764937850553928,2764937855437344,2764937905478833,722.009,4883.416,50041.489,55646.914,572470,2
182,010um_neg,-1,570470,572470,2764937906233774,2764937906972754,2764937911560463,2764937956209862,738.98,4587.709,44649.399,49976.088,570468,2
183,010um_neg,-1,568468,570468,2764937956978263,2764937957700730,2764937962189479,2764938008291615,722.467,4488.749,46102.136,51313.352,568466,2
184,010um_neg,-1,566466,568466,2764938009107736,2764938009826380,2764938014337548,2764938058434072,718.644,4511.168,44096.524,49326.336,566464,2
185,010um_neg,-1,564465,566465,2764938059206848,2764938059949419,2764938064658736,2764938113786859,742.571,4709.317,49128.123,54580.011,564463,2
186,010um_neg,-1,562463,564463,2764938114571591,2764938115268233,2764938120167614,2764938165309320,696.642,4899.381,45141.706,50737.729,562461,2
187,010um_neg,-1,560461,562461,2764938166050029,2764938166761290,2764938171291969,2764938219331530,711.261,4530.679,48039.561,53281.501,560459,2
188,010um_neg,-1,558459,560459,2764938220084142,2764938220782256,2764938225294078,2764938269955856,698.114,4511.822,44661.778,49871.714,558457,2
189,010um_neg,-1,556457,558457,2764938270689553,2764938271407974,2764938275954743,2764938324808971,718.421,4546.769,48854.228,54119.418,556455,2
190,010um_neg,-1,554455,556455,2764938325562061,2764938326306650,2764938330828644,2764938374320378,744.589,4521.994,43491.734,48758.317,554453,2
191,010um_neg,-1,552453,554453,2764938375082375,2764938376165104,2764938380665328,2764938423168162,1082.729,4500.224,42502.834,48085.787,552451,2
192,010um_neg,-1,550451,552451,2764938423959185,2764938424702500,2764938429175397,2764938473787973,743.315,4472.897,44612.576,49828.788,550448,3
193,010um_neg,-1,548449,550449,2764938474558376,2764938475283509,2764938479787243,2764938524831031,725.133,4503.734,45043.788,50272.655,548447,2
194,010um_neg,-1,546447,548447,2764938525616098,2764938526348742,2764938531184472,2764938581413944,732.644,4835.73,50229.472,55797.846,546444,3
195,010um_neg,-1,544444,546444,2764938582187067,2764938582908003,2764938587432828,2764938640163117,720.936,4524.825,52730.289,57976.05,544442,2
196,010um_neg,-1,542442,544442,2764938640959438,2764938641702287,2764938646290081,2764938694065056,742.849,4587.794,47774.975,53105.618,542440,2
197,010um_neg,-1,540440,542440,2764938694870893,2764938695573948,2764938700413458,2764938743767089,703.055,4839.51,43353.631,48896.196,540438,2
198,010um_neg,-1,538438,540438,2764938744507340,2764938745227677,2764938749807401,2764938791952573,720.337,4579.724,42145.172,47445.233,538436,2
199,010um_neg,-1,536436,538436,2764938792705436,2764938793448254,2764938797995336,2764938838455595,742.818,4547.082,40460.259,45750.159,536434,2
200,025um_pos,1,541434,536434,2764938839226722,2764938839947603,2764938853185209,2764938889184525,720.881,13237.606,35999.316,49957.803,541436,2
