trial_id,t_ns_since_cmd,position_counts
0,718928,12
0,1131950,412
0,1517285,912
0,1890987,1435
0,2309265,2355
0,2707586,3366
0,3129218,4566
0,3535834,6017
0,3932263,7568
0,4434487,9659
0,4840684,11710
0,5229702,13971
0,5623996,16434
0,6015041,18711
0,6395931,21474
0,6790425,23629
0,7166283,25303
0,7558201,27138
0,7935891,29296
0,8337244,30643
0,8704641,32252
0,9098215,33542
0,9476256,34795
0,9868727,35913
0,10270142,37013
0,10662577,37980
0,11056586,38702
0,11452546,39236
0,11867484,39560
0,12266254,39627
0,12659577,39842
0,13034219,40158
0,13429957,40269
0,13812521,40503
0,14193721,40597
0,14610868,40595
0,15008060,40696
0,15404537,40712
0,15771728,40750
0,16167125,40714
0,16576949,40666
0,16996031,40613
0,17396478,40596
0,17791574,40567
0,18188180,40546
0,18596962,40513
0,18977359,40487
0,19375824,40454
0,19802859,40417
0,20213637,40362
0,20583975,40292
0,20994581,40216
0,21396169,40150
0,21809269,40085
0,22210057,40036
0,22579509,39994
0,22971646,39968
0,23370823,39950
0,23766485,39945
0,24169104,39944
0,24556207,39953
0,24935414,39963
0,25331455,39975
0,25743227,39991
0,26157580,40000
0,26559316,40009
0,26935490,40016
0,27339877,40021
0,27707116,40022
0,28100842,40022
0,28478523,40023
0,28869112,40021
0,29269662,40018
0,29663506,40018
0,30036095,40015
0,30416156,40012
0,30809061,40012
0,31194868,40012
0,31581600,40011
0,31996819,40011
0,32394218,40011
0,32764379,40011
0,33168170,40011
0,33578397,40013
0,33971350,40013
0,34371858,40011
0,34764665,40011
0,35180911,40011
0,35581334,40009
0,35971155,40009
0,36369932,40009
0,36763080,40009
0,37201669,40009
0,37625343,40009
0,38039251,40009
0,38450129,40009
0,38853501,40008
0,39249495,40008
0,39644293,40008
0,40034292,40008
0,40437806,40008
0,40834590,40007
0,41206222,40007
0,41622254,40006
0,42016931,40006
0,42394148,40006
0,42789864,40006
0,43193576,40005
0,43576734,40006
0,43975223,40005
0,44374117,40005
0,44766666,40005
0,45168602,40005
0,45556825,40004
0,45955983,40004
0,46348234,40004
0,46722442,40004
0,47096586,40004
0,47494625,40004
0,47867543,40004
0,48270008,40004
0,48660744,40004
0,49035030,40004
1,713599,8
1,1117741,430
1,1514560,1059
1,1956863,1597
1,2354506,2520
1,2747010,3559
1,3163664,4761
1,3579609,6247
1,3970094,7819
1,4394016,9670
1,4821160,11695
1,5219433,13930
1,5617023,16383
1,6031769,18982
1,6429425,21748
1,6822968,23786
1,7210019,25502
1,7596906,27432
1,7968980,29486
1,8367677,30835
1,8761398,32497
1,9160834,33895
1,9554242,35156
1,9947267,36223
1,10325727,37266
1,10719601,38075
1,11094611,38746
1,11492859,39203
1,11885497,39526
1,12279686,39588
1,12678239,39860
1,13072769,40151
1,13453888,40265
1,13845455,40514
1,14250387,40583
1,14625976,40575
1,14995561,40661
1,15392571,40670
1,15789872,40702
1,16157079,40657
1,16553503,40624
1,16948702,40572
1,17353243,40558
1,17755179,40534
1,18117726,40507
1,18518518,40474
1,18911535,40447
1,19329113,40419
1,19699843,40382
1,20094710,40314
1,20494131,40253
1,20867979,40178
1,21274394,40120
1,21644526,40062
1,22011591,40012
1,22387772,39971
1,22761367,39946
1,23162455,39932
1,23574844,39929
1,23949067,39930
1,24354511,39942
1,24725500,39952
1,25120369,39966
1,25536315,39983
1,25930793,39995
1,26362608,40005
1,26776781,40013
1,27204340,40018
1,27576023,40020
1,27970179,40021
1,28385735,40022
1,28773833,40018
1,29159103,40015
1,29578717,40014
1,29969452,40010
1,30369017,40009
1,30761810,40008
1,31163104,40007
1,31557764,40005
1,31951481,40006
1,32368113,40006
1,32766078,40006
1,33155312,40007
1,33555941,40007
1,33949044,40006
1,34327954,40006
1,34703327,40006
1,35101844,40004
1,35506592,40004
1,35910528,40005
1,36341843,40005
1,36742647,40003
1,37149497,40005
1,37529293,40005
1,37902039,40004
1,38259298,40004
1,38622753,40004
1,38970724,40004
1,39344954,40003
1,39693610,40002
1,40031466,40003
1,40395272,40003
1,40765305,40003
1,41122893,40003
1,41500869,40003
1,41868299,40003
1,42204241,40003
1,42554168,40003
1,42900154,40002
1,43266397,40002
1,43588801,40001
1,43942479,40001
1,44280911,40001
1,44740714,40001
1,45144887,40001
1,45582236,40001
1,45933753,40001
1,46357025,40001
1,46755642,40001
1,47121740,40001
1,47471400,40000
1,47815625,40000
1,48166643,40000
1,48526364,39999
1,48882852,39999
2,712150,8
2,1098097,429
2,1512518,1052
2,1930824,1588
2,2323659,2508
2,2739506,3422
2,3100753,4572
2,3513028,6045
2,3915029,7585
2,4324012,9397
2,4738433,11145
2,5099680,13320
2,5511080,15744
2,5912341,18305
2,6320588,20707
2,6695497,23326
2,7095385,25080
2,7487718,26872
2,7855123,29088
2,8243145,30478
2,8612390,31896
2,8993355,33432
2,9386724,34694
2,9784890,35804
2,10158656,36904
2,10573046,37770
2,10927415,38541
2,11322976,39039
2,11695559,39408
2,12051639,39572
2,12426517,39631
2,12799679,39958
2,13176279,40165
2,13550707,40316
2,13954124,40558
2,14346851,40536
2,14745519,40599
2,15119928,40653
2,15513088,40686
2,15891600,40713
2,16280075,40658
2,16670661,40632
2,17033600,40588
2,17427955,40579
2,17833942,40546
2,18198898,40522
2,18592559,40483
2,18949076,40455
2,19323052,40418
2,19674231,40382
2,20053067,40318
2,20446641,40254
2,20799494,40177
2,21198256,40120
2,21591830,40063
2,21946988,40014
2,22299534,39972
2,22695141,39945
2,23051217,39932
2,23425919,39923
2,23830543,39927
2,24216576,39936
2,24590136,39946
2,24951764,39959
2,25321326,39972
2,25677435,39988
2,26073806,39998
2,26445016,40008
2,26803538,40017
2,27197942,40021
2,27550578,40021
2,27928072,40023
2,28324393,40023
2,28697900,40020
2,29096775,40019
2,29490914,40014
2,29888820,40011
2,30283258,40009
2,30696541,40007
2,31054793,40007
2,31446911,40005
2,31799963,40005
2,32200060,40005
2,32595075,40005
2,32992911,40005
2,33387850,40005
2,33765063,40006
2,34160665,40006
2,34573882,40006
2,34947908,40006
2,35303988,40005
2,35698171,40004
2,36096281,40005
2,36491299,40004
2,36901471,40003
2,37279819,40003
2,37633455,40003
2,38010718,40003
2,38363413,40003
2,38729269,40003
2,39124103,40003
2,39492177,40002
2,39909796,40002
2,40303228,40003
2,40700331,40003
2,41105796,40001
2,41490808,40002
2,41854417,40002
2,42242887,40002
2,42617477,40002
2,43012793,40002
2,43390147,40001
2,43784848,40001
2,44155150,40001
2,44513300,40001
2,44892130,40001
2,45285791,40001
2,45696521,40001
2,46051213,40001
2,46425658,40001
3,716248,23
3,1131145,430
3,1495441,1064
3,1888383,1599
3,2307482,2523
3,2700195,3569
3,3127819,4758
3,3515133,6059
3,3888041,7599
3,4317636,9405
3,4712145,11146
3,5080832,13308
3,5500268,15712
3,5892377,18266
3,6291994,21013
3,6686776,23284
3,7058936,24833
3,7460665,26846
3,7826919,29067
3,8249136,30647
3,8643610,32091
3,9013254,33591
3,9415941,34854
3,9807458,35965
3,10206106,37053
3,10599584,38010
3,10992249,38646
3,11391559,39189
3,11786474,39530
3,12192559,39613
3,12582669,39776
3,12950490,40139
3,13347910,40233
3,13723141,40483
3,14130572,40583
3,14494849,40553
3,14889721,40642
3,15292132,40669
3,15681496,40712
3,16076252,40674
3,16472105,40636
3,16847435,40590
3,17266720,40567
3,17660712,40538
3,18065195,40510
3,18473025,40484
3,18846003,40453
3,19244359,40422
3,19638149,40384
3,20013050,40318
3,20412022,40251
3,20805495,40177
3,21199645,40109
3,21597042,40045
3,21991341,40000
3,22391012,39958
3,22783922,39935
3,23198705,39923
