trial_id,t_ns_since_cmd,position_counts
0,748443,7
0,1109830,344
0,1530803,929
0,1925031,1438
0,2331166,2347
0,2735081,3350
0,3129855,3789
0,3504878,3742
0,3898281,4122
0,4254679,4384
0,4651857,4209
0,5024687,4278
0,5406764,4668
0,5851008,4682
0,6258220,4877
0,6631318,5047
0,7041104,5068
0,7422959,5173
0,7817953,5203
0,8213106,5233
0,8653943,5221
0,9029662,5219
0,9401877,5185
0,9797466,5155
0,10195671,5117
0,10589641,5089
0,10981435,5055
0,11378871,5038
0,11751225,5021
0,12105926,5014
0,12468194,5006
0,12859029,5007
0,13252450,5007
0,13655433,5012
0,14046940,5017
0,14447170,5021
0,14838066,5026
0,15210075,5028
0,15589074,5031
0,16002333,5032
0,16400645,5032
0,16815738,5032
0,17172648,5031
0,17552881,5029
0,17941396,5027
0,18343616,5027
0,18713134,5026
0,19108268,5024
0,19504496,5024
0,19900394,5024
0,20303663,5023
0,20711076,5023
0,21105734,5023
0,21461752,5023
0,21834287,5023
0,22208786,5023
0,22607452,5022
0,23004198,5022
0,23404156,5022
0,23794582,5020
0,24202242,5020
0,24590173,5020
0,24962273,5019
0,25359582,5018
0,25733225,5018
0,26132869,5018
0,26505777,5017
0,26896860,5017
0,27252283,5018
0,27649027,5017
0,28024724,5015
0,28424444,5016
0,28819223,5016
0,29208953,5014
0,29611275,5014
0,30001448,5013
0,30381272,5013
0,30794886,5013
0,31193031,5012
0,31608392,5012
0,32023052,5012
0,32400166,5011
0,32792800,5011
0,33157399,5011
0,33547385,5011
0,33921915,5011
0,34326200,5010
0,34736431,5010
0,35129076,5010
0,35506002,5010
0,35899309,5009
0,36304701,5009
0,36678043,5009
0,37048146,5008
0,37446362,5008
0,37856832,5008
0,38253851,5008
0,38633234,5007
0,39045568,5007
0,39441663,5007
0,39859709,5007
0,40254333,5006
0,40634614,5007
0,41023512,5007
0,41400265,5007
0,41817418,5007
0,42210826,5006
0,42607234,5006
0,43005352,5006
0,43400511,5005
0,43795510,5005
0,44189214,5005
0,44608375,5005
0,45003618,5005
0,45401534,5005
0,45794556,5005
0,46148797,5005
0,46547362,5005
0,46918197,5005
0,47331972,5005
1,720902,9
1,1151616,427
1,1545381,1036
1,1932201,1565
1,2369929,2489
1,2770469,3489
1,3175419,3772
1,3563423,3742
1,3930157,4240
1,4330945,4316
1,4703621,4131
1,5096523,4338
1,5474426,4642
1,5867808,4628
1,6264984,4865
1,6661725,4994
1,7054063,5044
1,7474289,5132
1,7867539,5164
1,8263603,5181
1,8660744,5170
1,9052777,5164
1,9415470,5129
1,9809030,5096
1,10234675,5063
1,10616506,5034
1,10993979,5006
1,11410075,4986
1,11809254,4974
1,12354146,4965
1,12844277,4965
1,13364911,4972
1,13864787,4977
1,14384051,4986
1,14887102,4993
1,15390221,4996
1,15829348,5002
1,16247671,5003
1,16621910,5004
1,17090250,5004
1,17593013,5002
1,18036998,5001
1,18508286,5000
1,18959066,5000
1,19465236,5000
1,19911061,5000
1,20400804,5001
1,20846605,5002
1,21366649,5001
1,21891670,5002
1,22411073,5002
1,22922254,5001
2,710534,8
2,1099465,348
2,1453453,977
2,1862642,1402
2,2231621,2216
2,2639631,3118
2,3007486,3758
2,3360550,3682
2,3705850,3888
2,4110536,4342
2,4462332,4215
2,4816117,4128
2,5172378,4452
2,5521548,4648
2,5874838,4636
2,6226464,4868
2,6612405,4994
2,6959871,5011
2,7307891,5109
2,7660681,5141
2,8012840,5168
2,8367339,5172
2,8698612,5163
2,9016253,5157
2,9348956,5124
2,9720070,5100
2,10070111,5065
2,10384765,5041
2,10694925,5015
2,11033122,4993
2,11363165,4978
2,11695805,4964
2,12009882,4959
2,12318903,4955
2,12655983,4954
