trial_id,t_ns_since_cmd,position_counts
0,758445,-33
0,1167700,-517
0,1566155,-1072
0,1986323,-1658
0,2377382,-2507
0,2782800,-3473
0,3144661,-3710
0,3515206,-3631
0,3877795,-4115
0,4271535,-4266
0,4665423,-4080
0,5044196,-4306
0,5436449,-4660
0,5814641,-4644
0,6207471,-4863
0,6581483,-5075
0,6939018,-5062
0,7333392,-5196
0,7710823,-5249
0,8165281,-5261
0,8585231,-5283
0,8979771,-5251
0,9396356,-5238
0,9804818,-5203
0,10170890,-5168
0,10563739,-5130
0,10940398,-5099
0,11334809,-5066
0,11712943,-5048
0,12104755,-5026
0,12520249,-5026
0,12876782,-5016
0,13272080,-5016
0,13666525,-5017
0,14041930,-5024
0,14417280,-5025
0,14812423,-5031
0,15185044,-5036
0,15540481,-5040
0,15895420,-5041
0,16309890,-5043
0,16667686,-5042
0,17061841,-5040
0,17415788,-5038
0,17794782,-5037
0,18198927,-5035
0,18564074,-5034
0,18963014,-5031
0,19336815,-5031
0,19745738,-5031
0,20146414,-5030
0,20541509,-5029
0,20918397,-5029
0,21334637,-5030
0,21739863,-5029
0,22147360,-5027
0,22561088,-5028
0,22921347,-5027
0,23310778,-5025
0,23686778,-5024
0,24041706,-5024
0,24436627,-5022
0,24816626,-5022
0,25207558,-5022
0,25560841,-5021
0,25923214,-5020
0,26290114,-5020
0,26643106,-5020
0,27001112,-5020
0,27373554,-5020
0,27778522,-5019
0,28168912,-5018
0,28541674,-5019
0,28939795,-5019
0,29311721,-5018
0,29664661,-5018
0,30021303,-5016
0,30395643,-5016
0,30806158,-5015
0,31167123,-5015
0,31560501,-5014
0,31916082,-5013
0,32269976,-5013
0,32633682,-5012
0,33003258,-5012
0,33395378,-5012
0,33788556,-5012
0,34171164,-5011
0,34540380,-5011
0,34898410,-5011
0,35291511,-5011
0,35684858,-5011
0,36085579,-5010
0,36486435,-5009
0,36854741,-5009
0,37249139,-5009
0,37624865,-5009
0,38020399,-5009
0,38428985,-5009
0,38805942,-5009
0,39186295,-5009
0,39540502,-5008
0,39903754,-5008
0,40270850,-5008
0,40686242,-5007
0,41045399,-5007
0,41439448,-5007
0,41816361,-5006
0,42222175,-5006
0,42592091,-5006
0,42980330,-5006
0,43393060,-5005
0,43764002,-5003
0,44144707,-5004
0,44521109,-5005
0,44919491,-5005
0,45290525,-5005
0,45644106,-5006
0,46002486,-5006
0,46396599,-5006
0,46779562,-5005
0,47188960,-5004
0,47584148,-5004
0,47966382,-5004
0,48352759,-5004
0,48710580,-5004
0,49082577,-5004
0,49476918,-5004
0,49838117,-5004
0,50211886,-5004
0,50614053,-5004
0,50983840,-5004
0,51421136,-5004
0,51857012,-5004
1,694212,-7
1,1095487,-441
1,1499769,-1078
1,1891810,-1518
1,2269424,-2387
1,2660795,-3307
1,3034583,-3772
1,3415507,-3615
1,3789384,-4056
1,4185640,-4296
1,4561067,-4054
1,4955503,-4152
1,5349528,-4599
1,5721540,-4599
1,6107513,-4763
1,6497907,-5003
1,6882941,-4983
1,7281802,-5128
1,7693334,-5167
1,8095644,-5171
1,8499026,-5210
1,8979383,-5169
1,9448733,-5154
1,9881024,-5118
1,10304867,-5075
1,10722444,-5046
1,11139401,-5010
1,11544267,-4992
1,11939694,-4971
1,12342117,-4968
1,12752990,-4965
1,13137669,-4965
1,13519224,-4969
1,13914081,-4977
1,14297685,-4980
1,14684741,-4988
1,15090391,-4995
1,15477195,-5002
1,15870472,-5003
1,16269787,-5007
1,16640439,-5007
1,17058583,-5007
1,17459292,-5006
1,17868711,-5005
1,18270722,-5005
1,18651098,-5005
1,19070178,-5002
1,19569564,-5004
1,19976563,-5002
1,20375739,-5002
1,20741644,-5003
1,21102433,-5003
1,21466033,-5004
1,21833566,-5004
1,22175880,-5004
1,22524390,-5004
1,22874363,-5004
1,23233399,-5003
1,23585732,-5003
1,23942363,-5003
1,24300094,-5003
1,24668895,-5003
1,25025546,-5002
1,25379695,-5002
1,25762441,-5002
1,26128962,-5004
1,26510976,-5003
1,26879717,-5003
1,27234018,-5003
1,27586702,-5003
1,27968506,-5003
1,28386515,-5003
1,28758304,-5002
1,29144704,-5002
1,29485083,-5001
1,29843043,-5002
1,30226323,-5002
1,30619390,-5002
1,30981132,-5002
1,31377208,-5002
1,31747868,-5002
1,32143277,-5002
1,32535106,-5002
1,32919733,-5002
1,33295894,-5002
1,33692205,-5002
1,34064418,-5000
1,34478565,-5001
1,34870947,-5001
1,35271841,-5001
1,35642578,-5001
1,36037753,-5002
1,36436118,-5001
1,36834460,-5001
1,37228102,-5001
1,37641588,-5001
1,38036699,-5000
1,38395581,-5002
1,38766574,-5001
1,39168957,-5000
1,39550672,-5001
1,39936749,-5000
1,40361844,-5000
1,40753288,-5000
1,41147905,-5000
1,41540461,-5000
1,41933259,-5000
1,42358234,-5000
1,42751121,-5000
1,43167084,-5000
1,43587633,-5000
1,43975902,-5000
1,44357011,-5000
1,44748630,-5000
1,45160620,-5000
2,694331,-9
2,1076370,-443
2,1492612,-1084
2,1886976,-1531
2,2264428,-2391
2,2662557,-3435
2,3053109,-3770
2,3436717,-3632
2,3844393,-4069
2,4198335,-4274
2,4594720,-4053
2,4968245,-4163
2,5323473,-4566
2,5680444,-4598
2,6093859,-4767
2,6493425,-4995
2,6864594,-4980
2,7218866,-5082
2,7574381,-5171
2,7967820,-5147
2,8343522,-5198
2,8698959,-5178
2,9092382,-5165
2,9491642,-5142
2,9865071,-5116
2,10239647,-5080
2,10595803,-5048
2,11008948,-5017
2,11362991,-4994
2,11720943,-4978
2,12113601,-4963
2,12498512,-4965
2,12889308,-4962
2,13266299,-4964
2,13664446,-4967
2,14031623,-4975
2,14439106,-4979
2,14803136,-4988
2,15196466,-4993
2,15574314,-5000
2,15968360,-5000
2,16323041,-5004
2,16680819,-5005
2,17072406,-5005
2,17459140,-5005
2,17867837,-5004
2,18282309,-5004
2,18680236,-5004
2,19086685,-5002
2,19460785,-5002
2,19824730,-5001
2,20220596,-5001
2,20617509,-5000
2,20990297,-5001
2,21387603,-5002
2,21762522,-5003
2,22163695,-5002
2,22576338,-5003
2,22968915,-5003
2,23341973,-5002
2,23743514,-5002
2,24160896,-5002
2,24581622,-5001
2,24974782,-5001
2,25369562,-5001
2,25830873,-5002
2,26273528,-5003
2,26655251,-5003
2,27126161,-5003
2,27492988,-5003
2,27910696,-5002
2,28301516,-5002
2,28683506,-5001
2,29075612,-5001
2,29482088,-5001
2,29865550,-5001
2,30261191,-5002
2,30685423,-5002
2,31075459,-5002
2,31495215,-5002
2,31895926,-5002
2,32265734,-5002
2,32663218,-5001
2,33076285,-5001
2,33512771,-5001
2,33894257,-5001
2,34280792,-5001
2,34664432,-5001
2,35087628,-5001
2,35518010,-5001
2,35901103,-5002
2,36264034,-5002
2,36675387,-5001
2,37113188,-5001
2,37526286,-5001
2,37898326,-5000
2,38263839,-5000
2,38667601,-5000
2,39059365,-5002
2,39443023,-5001
2,39827660,-5001
2,40201084,-5002
2,40597989,-5002
2,40990358,-5002
2,41369010,-5002
2,41744036,-5002
2,42138196,-5002
2,42544938,-5002
2,42912496,-5001
2,43305563,-5001
2,43684234,-5001
2,44097238,-5001
2,44510956,-5001
2,44892001,-5001
2,45263183,-5002
2,45665330,-5002
2,46033056,-5002
2,46441644,-5002
2,46805876,-5002
2,47199144,-5002
2,47582051,-5001
2,47972561,-5000
2,48367414,-5001
2,48743705,-5001
2,49159024,-5000
2,49559823,-5002
2,49929786,-5002
2,50324782,-5001
2,50723648,-5001
2,51098022,-5001
2,51493760,-5002
2,51866661,-5002
2,52262850,-5001
2,52644701,-5001
2,53032757,-5000
2,53473115,-5000
2,53870117,-5000
2,54262834,-5000
2,54643834,-5000
2,55033350,-5000
2,55460412,-5000
2,55860520,-5000
2,56223139,-5000
2,56624883,-5001
2,57000907,-5000
2,57393936,-4999
3,647297,-1
3,1010983,-279
3,1367282,-869
3,1715382,-1267
3,2028366,-1796
3,2380610,-2519
3,2691063,-3313
3,3003738,-3775
3,3323124,-3632
3,3671573,-3760
3,3979304,-4246
3,4344407,-4207
3,4689716,-4033
3,5001112,-4219
3,5340481,-4567
3,5667791,-4607
3,6001026,-4650
3,6341334,-4942
3,6668368,-5011
3,7001825,-5008
3,7340775,-5156
3,7689550,-5178
3,8000836,-5156
3,8339444,-5206
3,8669722,-5197
3,8996122,-5169
3,9352727,-5159
3,9699177,-5126
3,10055773,-5103
3,10382043,-5064
3,10690962,-5040
3,11044835,-5008
3,11382184,-4988
3,11693297,-4976
3,12010549,-4958
3,12376478,-4959
3,12775547,-4956
3,13165494,-4957
3,13486788,-4959
3,13793719,-4967
3,14109226,-4972
3,14482534,-4978
3,14822930,-4986
3,15177276,-4993
3,15551577,-4998
3,15906224,-5000
3,16262546,-5003
3,16613883,-5003
3,16976950,-5004
3,17302309,-5003
3,17654306,-5002
3,17988677,-5001
3,18328388,-5000
3,18675928,-5001
3,19022161,-4999
3,19384918,-4998
3,19691853,-4998
3,19997271,-5000
3,20335718,-5000
3,20648829,-5000
3,20979060,-5000
3,21315231,-5000
3,21630889,-5002
3,21949930,-5000
3,22307109,-5000
3,22653868,-5001
3,22983047,-5001
3,23320096,-5001
3,23632639,-5000
3,23949013,-5001
3,24307523,-5001
3,24655998,-5001
3,25004268,-5000
3,25324911,-5000
3,25677345,-5000
3,26054922,-5000
3,26379450,-5000
3,26692946,-5000
3,26997453,-5000
3,27314802,-5000
3,27621449,-5000
3,27939739,-5001
3,28250005,-5000
3,28591702,-5000
3,28939845,-5001
3,29252466,-5001
3,29570166,-4999
3,29957787,-5000
3,30301825,-5001
3,30655189,-5000
3,31012082,-4999
3,31368970,-5000
3,31737222,-5000
3,32084347,-4999
3,32457294,-5000
3,32813145,-5002
3,33169908,-4999
3,33522069,-5000
3,33870381,-5001
3,34212308,-5000
3,34559546,-5000
3,34895789,-5001
3,35279278,-5000
3,35630820,-5000
