trial_id,config,direction,target_counts,home_counts,t_cmd_ns,t_react_ns,t_engage_ns,t_complete_ns,reaction_us,motion_us,settle_us,total_us,final_pos_counts,final_error_counts
78,010um_pos,1,1997,-3,2918082448248027,2918082448999571,2918082453681854,2918082477064945,751.544,4682.283,23383.091,28816.918,1996,1
79,010um_pos,1,1997,-3,2918082506226099,2918082506959196,2918082511450024,2918082536840130,733.097,4490.828,25390.106,30614.031,1996,1
80,010um_pos,1,1996,-4,2918082566483077,2918082567446590,2918082571916741,2918082596379174,963.513,4470.151,24462.433,29896.097,1996,0
81,010um_pos,1,1996,-4,2918082625225653,2918082625955615,2918082630528483,2918082656091201,729.962,4572.868,25562.718,30865.548,1995,1
82,010um_pos,1,1998,-2,2918082714973193,2918082715705392,2918082720236287,2918082739549549,732.199,4530.895,19313.262,24576.356,1996,2
83,010um_pos,1,1999,-1,2918082769359681,2918082770064109,2918082774621863,2918082799193312,704.428,4557.754,24571.449,29833.631,1998,1
84,010um_pos,1,1999,-1,2918082829626284,2918082830571155,2918082835097460,2918082861506332,944.871,4526.305,26408.872,31880.048,1998,1
85,010um_pos,1,1998,-2,2918082923291599,2918082924052958,2918082928383286,2918082951279058,761.359,4330.328,22895.772,27987.459,1999,1
86,010um_pos,1,1999,-1,2918083016540820,2918083017234208,2918083021645103,2918083040798823,693.388,4410.895,19153.72,24258.003,1997,2
87,010um_pos,1,1997,-3,2918083069328064,2918083070074297,2918083074691910,2918083099419797,746.233,4617.613,24727.887,30091.733,1997,0
88,010um_pos,1,1997,-3,2918083157787085,2918083158777502,2918083163401304,2918083183320084,990.417,4623.802,19918.78,25532.999,1995,2
89,010um_pos,1,1996,-4,2918083212511545,2918083213254161,2918083217900420,2918083239503625,742.616,4646.259,21603.205,26992.08,1997,1
90,010um_pos,1,1998,-2,2918083268489584,2918083269229946,2918083273876627,2918083298503064,740.362,4646.681,24626.437,30013.48,1996,2
91,010um_pos,1,1997,-3,2918083350971367,2918083351707224,2918083356114026,2918083377257386,735.857,4406.802,21143.36,26286.019,1996,1
92,010um_pos,1,1998,-2,2918083428620543,2918083429341762,2918083433960089,2918083457078162,721.219,4618.327,23118.073,28457.619,1997,1
93,010um_pos,1,1997,-3,2918083485978135,2918083486995414,2918083491268855,2918083515878678,1017.279,4273.441,24609.823,29900.543,1996,1
94,010um_pos,1,1995,-5,2918083545202845,2918083545955528,2918083550258173,2918083577736014,752.683,4302.645,27477.841,32533.169,1995,0
95,010um_pos,1,1997,-3,2918083606989324,2918083607746169,2918083612070701,2918083639596660,756.845,4324.532,27525.959,32607.336,1995,2
96,010um_pos,1,1996,-4,2918083668876438,2918083669593664,2918083674022342,2918083699188820,717.226,4428.678,25166.478,30312.382,1994,2
97,010um_pos,1,1997,-3,2918083728456153,2918083729240317,2918083733570728,2918083758379159,784.164,4330.411,24808.431,29923.006,1996,1
98,010um_pos,1,1996,-4,2918083787572782,2918083788313184,2918083792939664,2918083818441320,740.402,4626.48,25501.656,30868.538,1996,0
99,010um_pos,1,1996,-4,2918083847681526,2918083848462097,2918083852992854,2918083876360484,780.571,4530.757,23367.63,28678.958,1996,0
100,010um_neg,-1,-2002,-2,2918083905547443,2918083906313970,2918083911131650,2918083928651853,766.527,4817.68,17520.203,23104.41,-2005,3
101,010um_neg,-1,-2000,0,2918083968518432,2918083969222951,2918083974223751,2918083997733253,704.519,5000.8,23509.502,29214.821,-2001,1
102,010um_neg,-1,-1999,1,2918084033446086,2918084034210102,2918084039213370,2918084061437355,764.016,5003.268,22223.985,27991.269,-1999,0
103,010um_neg,-1,-2000,0,2918084094469720,2918084095184125,2918084099939522,2918084124165074,714.405,4755.397,24225.552,29695.354,-2000,0
104,010um_neg,-1,-1999,1,2918084156742891,2918084157502397,2918084162190434,2918084186501818,759.506,4688.037,24311.384,29758.927,-1999,0
105,010um_neg,-1,-1999,1,2918084216367444,2918084217101995,2918084222150060,2918084245958271,734.551,5048.065,23808.211,29590.827,-1999,0
106,010um_neg,-1,-1999,1,2918084275394779,2918084276425704,2918084280971848,2918084302544148,1030.925,4546.144,21572.3,27149.369,-1998,1
107,010um_neg,-1,-1998,2,2918084331882764,2918084332961381,2918084337188032,2918084360126374,1078.617,4226.651,22938.342,28243.61,-1998,0
108,010um_neg,-1,-1998,2,2918084388820306,2918084389535577,2918084394151107,2918084417578794,715.271,4615.53,23427.687,28758.488,-1998,0
109,010um_neg,-1,-1996,4,2918084446956274,2918084447694256,2918084452382101,2918084475606746,737.982,4687.845,23224.645,28650.472,-1996,0
110,010um_neg,-1,-1999,1,2918084503589107,2918084504326806,2918084508962114,2918084532458567,737.699,4635.308,23496.453,28869.46,-1998,1
111,010um_neg,-1,-1998,2,2918084560491107,2918084561205837,2918084566070043,2918084588464084,714.73,4864.206,22394.041,27972.977,-1996,2
112,010um_neg,-1,-1998,2,2918084616918522,2918084617687858,2918084622341276,2918084646771162,769.336,4653.418,24429.886,29852.64,-1997,1
113,010um_neg,-1,-1998,2,2918084675217159,2918084675952635,2918084680604041,2918084704812567,735.476,4651.406,24208.526,29595.408,-1996,2
114,010um_neg,-1,-1997,3,2918084733443970,2918084734527752,2918084738777852,2918084761711314,1083.782,4250.1,22933.462,28267.344,-1997,0
115,010um_neg,-1,-1996,4,2918084789715058,2918084790431491,2918084795190371,2918084818685381,716.433,4758.88,23495.01,28970.323,-1996,0
116,010um_neg,-1,-1998,2,2918084874780552,2918084875533581,2918084880522832,2918084898673384,753.029,4989.251,18150.552,23892.832,-1997,1
117,010um_neg,-1,-1998,2,2918084926469115,2918084927185600,2918084931977455,2918084954251679,716.485,4791.855,22274.224,27782.564,-1996,2
118,010um_neg,-1,-1997,3,2918084982590249,2918084983350938,2918084988067621,2918085011811773,760.689,4716.683,23744.152,29221.524,-1997,0
119,010um_neg,-1,-1997,3,2918085040340690,2918085041067157,2918085045807866,2918085069351618,726.467,4740.709,23543.752,29010.928,-1996,1
120,010um_neg,-1,-1998,2,2918085121651893,2918085122775869,2918085127187238,2918085148277409,1123.976,4411.369,21090.171,26625.516,-1997,1
121,010um_neg,-1,-1997,3,2918085176383251,2918085177459436,2918085181793904,2918085206366010,1076.185,4334.468,24572.106,29982.759,-1997,0
122,010um_neg,-1,-1998,2,2918085234039924,2918085234790568,2918085239480254,2918085263476283,750.644,4689.686,23996.029,29436.359,-1997,1
123,010um_neg,-1,-1997,3,2918085313589894,2918085314330136,2918085318802785,2918085341019324,740.242,4472.649,22216.539,27429.43,-1996,1
124,010um_neg,-1,-1998,2,2918085385193891,2918085385946372,2918085390545241,2918085416603642,752.481,4598.869,26058.401,31409.751,-1997,1
125,010um_neg,-1,-1996,4,2918085444749912,2918085445776179,2918085450122863,2918085475364992,1026.267,4346.684,25242.129,30615.08,-1996,0
126,010um_neg,-1,-1998,2,2918085522702359,2918085523420300,2918085528027677,2918085548730436,717.941,4607.377,20702.759,26028.077,-1996,2
127,010um_neg,-1,-1997,3,2918085595389519,2918085596246583,2918085600678733,2918085623633671,857.064,4432.15,22954.938,28244.152,-1996,1
128,010um_neg,-1,-1998,2,2918085673115694,2918085674127301,2918085678670748,2918085701729413,1011.607,4543.447,23058.665,28613.719,-1998,0
129,010um_neg,-1,-1995,5,2918085730417980,2918085731276035,2918085735728149,2918085757995521,858.055,4452.114,22267.372,27577.541,-1995,0
130,010um_neg,-1,-1998,2,2918085808860071,2918085809574901,2918085814186981,2918085835013526,714.83,4612.08,20826.545,26153.455,-1996,2
131,010um_neg,-1,-1998,2,2918085862638995,2918085863339803,2918085867871950,2918085890621826,700.808,4532.147,22749.876,27982.831,-1997,1
132,010um_neg,-1,-1996,4,2918085918234184,2918085918989941,2918085923399495,2918085944231800,755.757,4409.554,20832.305,25997.616,-1995,1
133,010um_neg,-1,-1998,2,2918085993754772,2918085994467729,2918085998952814,2918086018669835,712.957,4485.085,19717.021,24915.063,-1996,2
134,010um_neg,-1,-1997,3,2918086046281125,2918086046989961,2918086051645605,2918086072996907,708.836,4655.644,21351.302,26715.782,-1996,1
135,010um_neg,-1,-1997,3,2918086100842546,2918086101865336,2918086105932916,2918086128185370,1022.79,4067.58,22252.454,27342.824,-1996,1
136,010um_neg,-1,-1997,3,2918086155784973,2918086156555253,2918086161269029,2918086184771264,770.28,4713.776,23502.235,28986.291,-1997,0
137,010um_neg,-1,-1998,2,2918086235074561,2918086235781775,2918086240171775,2918086261829047,707.214,4390.0,21657.272,26754.486,-1997,1
138,010um_neg,-1,-1996,4,2918086289857811,2918086290573857,2918086295251618,2918086317164502,716.046,4677.761,21912.884,27306.691,-1994,2
139,010um_neg,-1,-1997,3,2918086344462827,2918086345178994,2918086349871681,2918086372726127,716.167,4692.687,22854.446,28263.3,-1995,2
140,010um_neg,-1,-1997,3,2918086400962800,2918086401697943,2918086406330830,2918086429082306,735.143,4632.887,22751.476,28119.506,-1996,1
141,010um_neg,-1,-1995,5,2918086456962046,2918086457677883,2918086462407316,2918086484948683,715.837,4729.433,22541.367,27986.637,-1993,2
142,010um_neg,-1,-1996,4,2918086513717036,2918086514624838,2918086519155647,2918086541673987,907.802,4530.809,22518.34,27956.951,-1995,1
143,010um_neg,-1,-1997,3,2918086569942522,2918086570675009,2918086575415367,2918086598619510,732.487,4740.358,23204.143,28676.988,-1997,0
144,010um_neg,-1,-1997,3,2918086626389905,2918086627160656,2918086631848032,2918086654063090,770.751,4687.376,22215.058,27673.185,-1996,1
145,010um_neg,-1,-1997,3,2918086681782919,2918086682552946,2918086687300246,2918086711029889,770.027,4747.3,23729.643,29246.97,-1997,0
146,010um_neg,-1,-1995,5,2918086739918040,2918086740737512,2918086745170460,2918086769769615,819.472,4432.948,24599.155,29851.575,-1994,1
147,010um_neg,-1,-1997,3,2918086797583711,2918086798321760,2918086803105555,2918086827579926,738.049,4783.795,24474.371,29996.215,-1996,1
148,010um_neg,-1,-1997,3,2918086872753582,2918086873515012,2918086878161485,2918086897722419,761.43,4646.473,19560.934,24968.837,-1995,2
149,010um_neg,-1,-1998,2,2918086925584064,2918086926321202,2918086930994495,2918086952807573,737.138,4673.293,21813.078,27223.509,-1997,1
150,010um_neg,-1,-1998,2,2918087010187776,2918087010928300,2918087015288164,2918087034191657,740.524,4359.864,18903.493,24003.881,-1996,2
151,010um_neg,-1,-1997,3,2918087063391202,2918087064410153,2918087068873709,2918087093470508,1018.951,4463.556,24596.799,30079.306,-1995,2
152,010um_neg,-1,-1997,3,2918087121279903,2918087121987349,2918087126280189,2918087148970805,707.446,4292.84,22690.616,27690.902,-1996,1
153,010um_neg,-1,-1997,3,2918087194980306,2918087195715647,2918087200393105,2918087224951389,735.341,4677.458,24558.284,29971.083,-1997,0
154,010um_neg,-1,-1998,2,2918087252855138,2918087253568818,2918087258080991,2918087282972206,713.68,4512.173,24891.215,30117.068,-1997,1
155,010um_neg,-1,-1999,1,2918087341636316,2918087342312749,2918087346695927,2918087370550179,676.433,4383.178,23854.252,28913.863,-1998,1
156,010um_neg,-1,-1996,4,2918087399960982,2918087400673049,2918087405223514,2918087428928940,712.067,4550.465,23705.426,28967.958,-1996,0
157,010um_neg,-1,-1995,5,2918087457583773,2918087458319324,2918087462825452,2918087485766325,735.551,4506.128,22940.873,28182.552,-1993,2
158,010um_neg,-1,-1997,3,2918087513981863,2918087514713704,2918087519205141,2918087545200704,731.841,4491.437,25995.563,31218.841,-1996,1
159,010um_neg,-1,-1997,3,2918087573069492,2918087573800355,2918087578297958,2918087603577104,730.863,4497.603,25279.146,30507.612,-1997,0
160,010um_neg,-1,-1996,4,2918087631833445,2918087632526022,2918087636951573,2918087660559463,692.577,4425.551,23607.89,28726.018,-1994,2
161,010um_neg,-1,-1998,2,2918087709212953,2918087709925368,2918087714496077,2918087735762899,712.415,4570.709,21266.822,26549.946,-1996,2
162,010um_neg,-1,-1997,3,2918087763586613,2918087764299831,2918087768951935,2918087793574879,713.218,4652.104,24622.944,29988.266,-1996,1
163,010um_neg,-1,-1997,3,2918087821688671,2918087822424378,2918087827120978,2918087851492358,735.707,4696.6,24371.38,29803.687,-1995,2
164,010um_neg,-1,-1997,3,2918087899710073,2918087900447427,2918087904784531,2918087926757990,737.354,4337.104,21973.459,27047.917,-1996,1
165,010um_neg,-1,-1998,2,2918087977958981,2918087978696731,2918087983395251,2918088005087763,737.75,4698.52,21692.512,27128.782,-1997,1
166,010um_neg,-1,-1997,3,2918088034124512,2918088034837867,2918088039430531,2918088064076450,713.355,4592.664,24645.919,29951.938,-1996,1
167,010um_neg,-1,-1996,4,2918088092633788,2918088093348778,2918088097861689,2918088121529316,714.99,4512.911,23667.627,28895.528,-1995,1
168,010um_neg,-1,-1997,3,2918088175194091,2918088175933069,2918088180331011,2918088200536490,738.978,4397.942,20205.479,25342.399,-1996,1
169,010um_neg,-1,-1997,3,2918088245386820,2918088246029990,2918088250536328,2918088273799143,643.17,4506.338,23262.815,28412.323,-1995,2
170,010um_neg,-1,-1998,2,2918088302933524,2918088303650548,2918088308308287,2918088331820840,717.024,4657.739,23512.553,28887.316,-1997,1
171,010um_neg,-1,-1997,3,2918088359600196,2918088360319293,2918088364973630,2918088388366476,719.097,4654.337,23392.846,28766.28,-1996,1
172,010um_neg,-1,-1997,3,2918088431704750,2918088432446477,2918088436929862,2918088459946217,741.727,4483.385,23016.355,28241.467,-1996,1
173,010um_neg,-1,-1996,4,2918088488578937,2918088489319118,2918088493846525,2918088517867706,740.181,4527.407,24021.181,29288.769,-1994,2
174,010um_neg,-1,-1997,3,2918088555206207,2918088555919242,2918088560267493,2918088583864589,713.035,4348.251,23597.096,28658.382,-1996,1
175,010um_neg,-1,-1997,3,2918088611597129,2918088612631231,2918088616845689,2918088640863723,1034.102,4214.458,24018.034,29266.594,-1995,2
176,010um_neg,-1,-1996,4,2918088669475955,2918088670196368,2918088674740921,2918088700089821,720.413,4544.553,25348.9,30613.866,-1995,1
177,010um_neg,-1,-1996,4,2918088728186661,2918088728923007,2918088733345687,2918088759550331,736.346,4422.68,26204.644,31363.67,-1994,2
178,010um_neg,-1,-1996,4,2918088787462873,2918088788176247,2918088792565978,2918088817324466,713.374,4389.731,24758.488,29861.593,-1996,0
179,010um_neg,-1,-1996,4,2918088845715250,2918088846488159,2918088850870208,2918088875844850,772.909,4382.049,24974.642,30129.6,-1994,2
180,010um_neg,-1,-1999,1,2918088925316149,2918088926054627,2918088930364528,2918088952451536,738.478,4309.901,22087.008,27135.387,-1997,2
181,010um_neg,-1,-1997,3,2918088980355391,2918088981044237,2918088985572665,2918089008869248,688.846,4528.428,23296.583,28513.857,-1996,1
182,010um_neg,-1,-1997,3,2918089060101536,2918089060838226,2918089065136262,2918089084866917,736.69,4298.036,19730.655,24765.381,-1995,2
183,010um_neg,-1,-1997,3,2918089128583432,2918089129320894,2918089133966936,2918089159906034,737.462,4646.042,25939.098,31322.602,-1996,1
184,010um_neg,-1,-1996,4,2918089187976264,2918089188711059,2918089193098910,2918089218470634,734.795,4387.851,25371.724,30494.37,-1995,1
185,010um_neg,-1,-1998,2,2918089269432338,2918089270172649,2918089274802273,2918089295060520,740.311,4629.624,20258.247,25628.182,-1997,1
186,010um_neg,-1,-1997,3,2918089339694179,2918089340669127,2918089345280771,2918089369324329,974.948,4611.644,24043.558,29630.15,-1997,0
187,010um_neg,-1,-1995,5,2918089397851790,2918089398926706,2918089403180839,2918089428657166,1074.916,4254.133,25476.327,30805.376,-1993,2
188,010um_neg,-1,-1997,3,2918089456933097,2918089457669902,2918089462305671,2918089486617659,736.805,4635.769,24311.988,29684.562,-1995,2
189,010um_neg,-1,-1996,4,2918089514933354,2918089515670108,2918089520062701,2918089544783764,736.754,4392.593,24721.063,29850.41,-1994,2
190,010um_neg,-1,-1996,4,2918089573152373,2918089573918429,2918089578288326,2918089603821681,766.056,4369.897,25533.355,30669.308,-1995,1
191,010um_neg,-1,-1996,4,2918089631996938,2918089632770481,2918089637135116,2918089661099171,773.543,4364.635,23964.055,29102.233,-1995,1
192,010um_neg,-1,-1996,4,2918089689831920,2918089690782496,2918089695192888,2918089718923312,950.576,4410.392,23730.424,29091.392,-1995,1
193,010um_neg,-1,-1997,3,2918089766332042,2918089767053392,2918089771300474,2918089796542836,721.35,4247.082,25242.362,30210.794,-1995,2
194,010um_neg,-1,-1997,3,2918089824869782,2918089825625249,2918089830220602,2918089856385607,755.467,4595.353,26165.005,31515.825,-1996,1
195,010um_neg,-1,-1997,3,2918089884912891,2918089885647280,2918089889989291,2918089917573226,734.389,4342.011,27583.935,32660.335,-1997,0
196,010um_neg,-1,-1998,2,2918089971100930,2918089971812819,2918089976467976,2918090000466555,711.889,4655.157,23998.579,29365.625,-1998,0
197,010um_neg,-1,-1997,3,2918090028628386,2918090029348945,2918090033841261,2918090060096420,720.559,4492.316,26255.159,31468.034,-1995,2
198,010um_neg,-1,-1997,3,2918090088331090,2918090089054827,2918090093738060,2918090117672520,723.737,4683.233,23934.46,29341.43,-1996,1
199,010um_neg,-1,-1997,3,2918090146093865,2918090146812692,2918090151320374,2918090174859050,718.827,4507.682,23538.676,28765.185,-1995,2
